"gameId","playId","quarter","specialTeamsPlayType","specialTeamsResult","kickerId","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","kickLength","absoluteYardlineNumber"
2019092904,2500,3,"Extra Point","Kick Attempt Good",43846,15,"08:39:00",9,10,NA,25
2019092904,3156,4,"Field Goal","Kick Attempt Good",48337,37,"14:55:00",10,10,55,47
2019092904,3998,4,"Field Goal","Kick Attempt Good",48337,8,"00:31:00",10,13,26,18
2019092905,299,1,"Extra Point","Kick Attempt Good",46236,15,"09:09:00",0,6,NA,25
2019092905,451,1,"Extra Point","Kick Attempt Good",46236,15,"08:03:00",0,13,NA,25
2019092905,741,1,"Extra Point","Kick Attempt Good",21213,15,"05:22:00",6,14,NA,95
2019092905,1068,2,"Extra Point","Kick Attempt Good",46236,15,"14:13:00",7,20,NA,95
2019092905,1521,2,"Field Goal","Kick Attempt Good",21213,8,"07:37:00",7,21,26,18
2019092905,2269,2,"Field Goal","Kick Attempt No Good",21213,39,"00:37:00",10,21,57,49
2019092905,2969,3,"Field Goal","Kick Attempt Good",46236,8,"03:18:00",10,21,26,102
2019092905,3855,4,"Extra Point","Kick Attempt Good",21213,15,"05:27:00",16,24,NA,95
2019092905,4444,4,"Extra Point","Kick Attempt Good",21213,15,"01:10:00",23,31,NA,95
2019092906,487,1,"Extra Point","Kick Attempt Good",46298,15,"06:32:00",6,3,NA,25
2019092906,710,1,"Extra Point","Kick Attempt Good",42663,15,"02:45:00",7,9,NA,95
2019092906,1132,2,"Field Goal","Kick Attempt Good",46298,12,"11:15:00",7,10,30,98
2019092906,1708,2,"Field Goal","Kick Attempt No Good",46298,32,"03:39:00",10,10,50,78
2019092906,1952,2,"Extra Point","Kick Attempt Good",42663,15,"00:43:00",10,16,NA,25
2019092906,2187,2,"Field Goal","Kick Attempt No Good",46298,34,"00:03:00",10,17,52,76
2019092906,2816,3,"Field Goal","Kick Attempt Good",42663,27,"01:27:00",10,17,45,37
2019092906,3222,4,"Extra Point","Kick Attempt Good",42663,15,"11:20:00",10,26,NA,95
2019092906,3429,4,"Field Goal","Kick Attempt Good",42663,33,"07:32:00",10,27,51,77
2019092907,404,1,"Extra Point","Kick Attempt Good",43937,15,"08:45:00",6,0,NA,95
2019092907,1050,2,"Extra Point","Kick Attempt Good",43937,15,"12:01:00",13,0,NA,25
2019092907,1725,2,"Field Goal","Kick Attempt Good",40125,3,"02:17:00",14,0,21,107
2019092907,2128,2,"Field Goal","Kick Attempt Good",43937,12,"00:03:00",14,3,30,22
2019092907,2850,3,"Extra Point","Kick Attempt Good",43937,15,"01:19:00",23,3,NA,25
2019092908,558,1,"Field Goal","Kick Attempt Good",41175,15,"05:03:00",0,0,33,95
2019092908,1003,2,"Field Goal","Kick Attempt Good",45037,15,"13:54:00",0,10,33,95
2019092908,1253,2,"Extra Point","Kick Attempt Good",41175,15,"10:48:00",3,16,NA,25
2019092908,1434,2,"Field Goal","Kick Attempt No Good",45037,30,"07:43:00",3,17,48,80
2019092908,1999,2,"Field Goal","Kick Attempt Good",41175,6,"00:20:00",3,17,24,16
2019092908,3278,4,"Extra Point","Kick Attempt Good",45037,15,"10:21:00",9,20,NA,25
2019092908,3834,4,"Extra Point","Kick Attempt Good",41175,15,"02:13:00",10,26,NA,95
2019092909,246,1,"Extra Point","Kick Attempt Good",47928,15,"10:53:00",0,6,NA,95
2019092909,1325,2,"Extra Point","Kick Attempt Good",47928,15,"09:57:00",0,13,NA,25
2019092909,1449,2,"Extra Point","Kick Attempt Good",47928,15,"08:28:00",0,20,NA,25
2019092909,1727,2,"Extra Point","Kick Attempt Good",38701,15,"05:34:00",6,21,NA,95
2019092909,2038,2,"Extra Point","Kick Attempt Good",38701,15,"02:50:00",13,21,NA,95
2019092909,2389,2,"Extra Point","Kick Attempt Good",47928,15,"00:47:00",14,27,NA,25
2019092909,2582,2,"Field Goal","Kick Attempt Good",38701,40,"00:07:00",14,28,58,70
2019092909,3035,3,"Field Goal","Kick Attempt Good",38701,26,"09:08:00",17,28,44,84
2019092909,3283,3,"Field Goal","Kick Attempt Good",47928,40,"04:38:00",20,28,58,50
2019092909,3626,4,"Extra Point","Kick Attempt Good",47928,15,"14:55:00",20,37,NA,95
2019092909,3910,4,"Extra Point","Kick Attempt Good",38701,15,"12:31:00",26,38,NA,25
2019092909,3994,4,"Extra Point","Kick Attempt Good",47928,15,"11:35:00",27,44,NA,95
2019092909,4260,4,"Extra Point","Kick Attempt Good",38701,15,"09:12:00",33,45,NA,25
2019092909,4684,4,"Field Goal","Kick Attempt Good",47928,3,"02:37:00",40,45,21,107
2019092909,5077,4,"Extra Point","Kick Attempt Good",47928,7,"01:06:00",40,54,NA,103
2019092911,412,1,"Extra Point","Kick Attempt Good",40276,15,"08:17:00",6,0,NA,95
2019092911,664,1,"Field Goal","Kick Attempt Good",43068,7,"03:16:00",7,0,25,17
2019092911,1077,2,"Extra Point","Kick Attempt Good",40276,15,"13:39:00",13,3,NA,25
2019092911,1696,2,"Field Goal","Kick Attempt Good",40276,15,"04:20:00",14,3,33,25
2019092911,2263,2,"Field Goal","Kick Attempt Good",43068,22,"00:11:00",17,3,40,88
2019092911,2780,3,"Extra Point","Kick Attempt Good",43068,15,"04:36:00",17,12,NA,25
2019092911,3041,3,"Extra Point","Kick Attempt Good",43068,15,"01:10:00",17,19,NA,25
2019092911,3879,4,"Field Goal","Kick Attempt Good",43068,16,"02:58:00",17,20,34,94
2019092911,4390,4,"Field Goal","Kick Attempt Good",43068,15,"00:04:00",24,23,33,95
2019092912,638,1,"Field Goal","Kick Attempt Good",40775,10,"05:13:00",0,0,28,100
2019092912,977,2,"Field Goal","Kick Attempt Good",43689,22,"15:00:00",0,3,40,88
2019092912,1294,2,"Field Goal","Kick Attempt Good",43689,24,"08:46:00",3,3,42,86
2019092912,2147,2,"Field Goal","Kick Attempt Good",43689,1,"00:02:00",6,3,19,109
2019092912,2610,3,"Extra Point","Kick Attempt Good",40775,15,"07:47:00",9,9,NA,95
2019092912,3052,4,"Field Goal","Kick Attempt Good",43689,8,"13:45:00",9,10,26,102
2019093000,364,1,"Field Goal","Kick Attempt Good",38691,10,"08:25:00",0,0,28,20
2019093000,1283,2,"Extra Point","Kick Attempt Good",41953,15,"10:32:00",6,3,NA,25
2019093000,1882,2,"Field Goal","Kick Attempt Good",41953,11,"01:01:00",7,3,29,21
2019093000,2233,3,"Extra Point","Kick Attempt Good",41953,15,"10:36:00",16,3,NA,25
2019093000,2405,3,"Extra Point","Kick Attempt Good",41953,15,"09:24:00",23,3,NA,25
2019093000,3386,4,"Field Goal","Kick Attempt Good",41953,31,"05:56:00",24,3,49,79
2019100300,278,1,"Field Goal","Kick Attempt Good",38701,29,"12:29:00",0,0,47,39
2019100300,694,1,"Field Goal","Kick Attempt Good",38701,14,"04:59:00",0,3,32,24
2019100300,914,1,"Extra Point","Kick Attempt Good",41175,15,"00:49:00",6,6,NA,95
2019100300,1523,2,"Extra Point","Kick Attempt Good",41175,15,"08:08:00",13,6,NA,25
2019100300,1989,2,"Field Goal","Kick Attempt No Good",41175,30,"01:38:00",14,6,48,40
2019100300,2253,2,"Extra Point","Kick Attempt Good",38701,15,"00:06:00",14,12,NA,95
2019100300,2506,3,"Extra Point","Kick Attempt Good",38701,15,"12:07:00",14,19,NA,95
2019100300,2895,3,"Extra Point","Kick Attempt Good",41175,15,"05:45:00",20,20,NA,25
2019100300,3376,4,"Field Goal","Kick Attempt Good",41175,24,"13:41:00",21,26,42,86
2019100300,3789,4,"Field Goal","Kick Attempt Good",38701,18,"09:23:00",24,26,36,28
2019100300,4745,4,"Field Goal","Kick Attempt No Good",38701,26,"00:15:00",30,29,44,36
2019100600,330,1,"Extra Point","Kick Attempt Good",48337,15,"09:23:00",6,0,NA,95
2019100600,460,1,"Extra Point","Kick Attempt Good",43068,15,"07:27:00",7,6,NA,25
2019100600,1018,1,"Extra Point","Kick Attempt Good",48337,15,"01:35:00",13,7,NA,95
2019100600,1733,2,"Extra Point","Kick Attempt Good",43068,15,"06:07:00",21,13,NA,95
2019100600,1967,2,"Field Goal","Blocked Kick Attempt",48337,38,"03:05:00",21,14,NA,48
2019100600,2198,2,"Field Goal","Kick Attempt Good",43068,17,"01:01:00",21,14,35,93
2019100600,2526,3,"Extra Point","Kick Attempt Good",48337,15,"13:49:00",27,17,NA,25
2019100600,2785,3,"Extra Point","Kick Attempt Good",43068,15,"10:27:00",28,23,NA,95
2019100600,2982,3,"Field Goal","Kick Attempt No Good",48337,28,"06:55:00",28,24,46,38
2019100600,3759,4,"Field Goal","Kick Attempt Good",43068,20,"05:57:00",28,24,38,30
2019100600,3884,4,"Extra Point","Kick Attempt No Good",48337,15,"03:34:00",34,27,NA,95
2019100601,387,1,"Field Goal","Kick Attempt Good",38691,5,"08:31:00",0,0,23,15
2019100601,723,1,"Extra Point","Kick Attempt Good",45037,15,"03:40:00",3,6,NA,95
2019100601,1091,2,"Field Goal","Kick Attempt No Good",45037,19,"13:00:00",3,7,37,29
2019100601,1675,2,"Field Goal","Kick Attempt Good",45037,5,"05:13:00",3,7,23,15
2019100601,1817,2,"Field Goal","Kick Attempt Good",38691,30,"03:32:00",3,10,48,80
2019100601,2251,2,"Field Goal","Kick Attempt Good",45037,2,"00:01:00",6,10,20,12
2019100601,2702,3,"Field Goal","Kick Attempt Good",38691,5,"08:38:00",6,13,23,15
2019100601,3344,4,"Field Goal","Kick Attempt Good",45037,4,"13:28:00",9,13,22,14
2019100601,3740,4,"Extra Point","Kick Attempt Good",45037,15,"07:13:00",9,22,NA,25
2019100601,4028,4,"Extra Point","Kick Attempt Good",38691,15,"04:08:00",15,23,NA,95
2019100601,4283,4,"Extra Point","Kick Attempt Good",38691,15,"02:00:00",22,23,NA,95
2019100601,4499,4,"Field Goal","Kick Attempt Good",45037,13,"00:02:00",23,23,31,23
2019100602,425,1,"Extra Point","Kick Attempt Good",27091,15,"09:03:00",0,6,NA,95
2019100602,737,1,"Extra Point","Kick Attempt Good",43846,15,"04:09:00",6,7,NA,25
2019100602,997,2,"Field Goal","Kick Attempt Good",27091,17,"14:56:00",7,7,35,27
2019100602,1167,2,"Extra Point","Kick Attempt No Good",43846,15,"12:06:00",13,10,NA,95
2019100602,1626,2,"Field Goal","Kick Attempt Good",43846,32,"04:07:00",13,10,50,78
2019100602,2040,2,"Extra Point","Kick Attempt Good",27091,15,"00:22:00",16,16,NA,25
2019100602,2407,3,"Extra Point","Kick Attempt Good",43846,15,"11:51:00",22,17,NA,95
2019100602,2732,3,"Field Goal","Kick Attempt Good",43846,7,"07:40:00",23,17,26,103
2019100602,3202,3,"Extra Point","Kick Attempt Good",43846,15,"01:58:00",32,17,NA,95
2019100602,3893,4,"Extra Point","Kick Attempt Good",43846,15,"06:24:00",39,25,NA,25
2019100602,4193,4,"Extra Point","Kick Attempt Good",27091,15,"03:22:00",40,31,NA,95
2019100602,4437,4,"Extra Point","Kick Attempt Good",43846,15,"01:51:00",46,32,NA,25
2019100603,744,1,"Field Goal","Kick Attempt Good",43689,11,"04:02:00",0,0,29,21
2019100603,1016,1,"Extra Point","Kick Attempt Good",47928,15,"00:10:00",3,6,NA,95
2019100603,1306,2,"Extra Point","Kick Attempt Good",43689,15,"10:13:00",9,7,NA,95
2019100603,1514,2,"Field Goal","Kick Attempt Good",47928,24,"05:37:00",10,7,42,34
2019100603,1882,2,"Extra Point","Kick Attempt Good",43689,15,"00:32:00",16,10,NA,95
2019100603,2060,3,"Extra Point","Kick Attempt Good",43689,15,"13:44:00",23,10,NA,95
2019100603,2543,3,"Extra Point","Kick Attempt Good",47928,15,"05:03:00",24,16,NA,25
2019100603,3239,4,"Extra Point","Kick Attempt Good",43689,15,"10:37:00",30,17,NA,25
2019100603,4130,4,"Extra Point","Kick Attempt Good",47928,15,"00:13:00",31,23,NA,95
2019100604,295,1,"Field Goal","Kick Attempt Good",38134,13,"08:50:00",0,0,31,23
2019100604,891,2,"Extra Point","Kick Attempt Good",38134,15,"14:55:00",0,9,NA,95
2019100604,1045,2,"Extra Point","Kick Attempt Good",43937,15,"12:08:00",6,10,NA,25
2019100604,1325,2,"Field Goal","Kick Attempt Good",38134,30,"07:56:00",7,10,48,80
2019100604,2054,2,"Field Goal","Kick Attempt Good",38134,14,"00:50:00",7,15,32,96
2019100604,2683,3,"Field Goal","Kick Attempt Good",43937,14,"07:39:00",7,18,32,96
2019100604,2879,3,"Extra Point","Kick Attempt Good",38134,15,"04:52:00",10,24,NA,25
2019100604,3946,4,"Field Goal","Kick Attempt Good",38134,27,"04:13:00",10,25,45,83
2019100605,846,2,"Extra Point","Kick Attempt Good",46236,15,"14:55:00",6,0,NA,95
2019100605,1144,2,"Extra Point","Kick Attempt Good",46236,15,"09:51:00",13,0,NA,95
2019100605,1612,2,"Field Goal","Kick Attempt Good",46236,23,"02:00:00",14,0,41,87
2019100605,2040,3,"Extra Point","Kick Attempt Good",46426,15,"12:43:00",17,6,NA,95
2019100605,2523,3,"Extra Point","Kick Attempt Good",46426,15,"03:56:00",17,13,NA,95
2019100605,2806,3,"Extra Point","Kick Attempt Good",46426,15,"01:16:00",17,20,NA,95
2019100605,3866,4,"Extra Point","Kick Attempt Good",46236,15,"01:57:00",23,21,NA,95
2019100606,640,1,"Extra Point","Kick Attempt Good",44966,15,"05:04:00",13,0,NA,25
2019100606,1135,2,"Field Goal","Kick Attempt No Good",44240,37,"12:55:00",14,0,55,47
2019100606,2850,3,"Field Goal","Kick Attempt Good",44966,10,"01:28:00",21,0,28,100
2019100606,3474,4,"Extra Point","Kick Attempt Good",44966,15,"07:39:00",30,6,NA,25
2019100607,414,1,"Field Goal","Kick Attempt Good",39470,9,"07:24:00",0,0,27,101
2019100607,665,1,"Extra Point","Kick Attempt Good",39470,15,"04:48:00",0,9,NA,95
2019100607,808,1,"Extra Point","Kick Attempt Good",41953,15,"02:41:00",6,10,NA,25
2019100607,1174,2,"Extra Point","Kick Attempt Good",39470,15,"11:21:00",7,16,NA,25
2019100607,1644,2,"Field Goal","Kick Attempt Good",41953,23,"04:43:00",7,17,41,87
2019100607,2185,2,"Field Goal","Kick Attempt Good",41953,11,"00:03:00",10,17,29,99
2019100607,2981,3,"Extra Point","Kick Attempt Good",41953,15,"03:42:00",19,17,NA,95
2019100607,3319,4,"Field Goal","Kick Attempt Good",39470,8,"11:42:00",20,17,26,102
2019100607,3911,4,"Field Goal","Kick Attempt Good",41953,15,"02:41:00",20,20,33,25
2019100607,4196,4,"Field Goal","Kick Attempt Good",39470,30,"00:14:00",23,20,48,80
2019100607,4572,5,"Field Goal","Kick Attempt Good",39470,28,"05:31:00",23,23,46,82
2019100608,850,2,"Field Goal","Kick Attempt No Good",41991,32,"15:00:00",0,0,50,78
2019100608,1558,2,"Extra Point","Kick Attempt Good",33469,15,"02:36:00",0,6,NA,25
2019100608,1815,2,"Field Goal","Kick Attempt No Good",41991,18,"00:49:00",0,7,36,92
2019100608,3065,4,"Field Goal","Blocked Kick Attempt",41991,15,"12:27:00",7,7,NA,25
2019100608,3249,4,"Extra Point","Kick Attempt Good",33469,15,"09:46:00",7,13,NA,95
2019100608,3472,4,"Field Goal","Kick Attempt No Good",41991,35,"06:35:00",7,14,53,45
2019100609,457,1,"Extra Point","Kick Attempt Good",40125,15,"09:26:00",6,0,NA,95
2019100609,637,1,"Extra Point","Kick Attempt No Good",29874,15,"07:09:00",7,6,NA,25
2019100609,1442,2,"Field Goal","Kick Attempt Good",29874,19,"10:39:00",7,6,37,91
2019100609,2478,2,"Field Goal","Kick Attempt Good",29874,5,"00:34:00",7,9,23,105
2019100609,2739,3,"Extra Point","Kick Attempt Good",29874,15,"10:57:00",7,18,NA,95
2019100609,3097,3,"Extra Point","Kick Attempt Good",29874,15,"04:35:00",7,25,NA,95
2019100609,3813,4,"Extra Point","Kick Attempt Good",29874,15,"09:14:00",7,32,NA,25
2019100610,210,1,"Extra Point","Kick Attempt Good",40276,15,"11:06:00",0,6,NA,25
2019100610,541,1,"Extra Point","Kick Attempt Good",40276,15,"04:58:00",0,13,NA,25
2019100610,1286,2,"Field Goal","Blocked Kick Attempt",48488,30,"08:49:00",0,14,NA,40
2019100610,1538,2,"Field Goal","Kick Attempt Good",40276,22,"05:22:00",0,14,40,88
2019100610,2993,3,"Extra Point","Kick Attempt Good",48488,15,"00:31:00",6,17,NA,95
2019100610,3440,4,"Field Goal","Kick Attempt Good",48488,27,"06:52:00",7,17,45,37
2019100610,3925,4,"Field Goal","Kick Attempt Good",40276,28,"02:00:00",10,17,46,82
2019100610,4130,4,"Field Goal","Kick Attempt Good",48488,14,"00:15:00",10,20,32,24
2019100611,436,1,"Extra Point","Kick Attempt Good",32386,15,"08:57:00",0,6,NA,95
2019100611,890,1,"Extra Point","Kick Attempt Good",32386,15,"00:03:00",0,13,NA,95
2019100611,1740,2,"Field Goal","Kick Attempt Good",32386,2,"02:23:00",0,14,20,12
2019100611,2004,2,"Field Goal","Kick Attempt No Good",40775,36,"00:45:00",0,17,54,74
2019100611,2604,3,"Extra Point","Kick Attempt Good",32386,15,"09:33:00",0,23,NA,95
2019100611,2889,3,"Field Goal","Kick Attempt Good",40775,18,"05:58:00",0,24,36,28
2019100611,3067,3,"Extra Point","Kick Attempt Good",32386,15,"03:30:00",3,30,NA,95
2019100611,3247,3,"Extra Point","Kick Attempt Good",40775,15,"02:00:00",9,31,NA,25
2019100611,3728,4,"Extra Point","Kick Attempt Good",40775,15,"13:52:00",16,31,NA,95
2019100611,4066,4,"Field Goal","Kick Attempt Good",32386,20,"08:11:00",17,31,38,30
2019100611,4160,4,"Extra Point","Kick Attempt Good",40775,15,"07:46:00",23,34,NA,95
2019100611,4704,4,"Field Goal","Kick Attempt No Good",40775,15,"01:44:00",24,34,33,95
2019100612,397,1,"Field Goal","Kick Attempt Good",45046,11,"09:05:00",0,0,29,99
2019100612,704,1,"Extra Point","Kick Attempt Good",21213,15,"03:44:00",3,6,NA,25
2019100612,1088,2,"Extra Point","Kick Attempt Good",45046,15,"14:08:00",9,7,NA,25
2019100612,1289,2,"Field Goal","Kick Attempt Good",21213,14,"11:16:00",10,7,32,96
2019100612,3853,4,"Field Goal","Kick Attempt Good",21213,13,"07:44:00",10,13,31,23
2019100612,4224,4,"Field Goal","Kick Attempt Good",21213,12,"02:30:00",10,16,29,22
2019100612,4454,4,"Field Goal","Kick Attempt Good",45046,18,"01:19:00",10,19,36,92
2019100700,269,1,"Extra Point","Kick Attempt Good",30403,15,"13:17:00",6,0,NA,95
2019100700,1017,1,"Field Goal","Kick Attempt No Good",30403,29,"01:14:00",14,0,47,81
2019100700,2089,2,"Field Goal","Kick Attempt No Good",30403,34,"00:15:00",21,3,52,44
2019100700,2467,3,"Extra Point","Kick Attempt Good",30403,10,"10:37:00",27,3,NA,100
2019100700,3024,3,"Field Goal","Blocked Kick Attempt",30403,14,"01:44:00",28,3,NA,96
2019100700,3783,4,"Field Goal","Kick Attempt Good",30403,26,"05:13:00",28,3,44,36
2019101000,882,1,"Extra Point","Kick Attempt Good",29874,15,"01:41:00",6,0,NA,25
2019101000,1510,2,"Extra Point","Kick Attempt Good",29874,15,"07:11:00",13,0,NA,95
2019101000,1736,2,"Extra Point","Kick Attempt Good",43937,15,"04:38:00",14,13,NA,25
2019101000,2850,3,"Field Goal","Kick Attempt No Good",29874,22,"02:52:00",21,14,40,88
2019101000,3425,4,"Extra Point","Kick Attempt Good",29874,15,"08:33:00",27,14,NA,25
2019101000,3738,4,"Extra Point","Kick Attempt Good",29874,15,"03:49:00",34,14,NA,25
2019101300,152,1,"Field Goal","Kick Attempt Good",48337,31,"13:25:00",0,0,49,41
2019101300,772,1,"Extra Point","Kick Attempt Good",48337,15,"01:05:00",0,9,NA,25
2019101300,997,2,"Extra Point","Kick Attempt Good",47928,15,"12:43:00",6,10,NA,25
2019101300,1326,2,"Extra Point","Kick Attempt Good",48337,15,"07:32:00",7,16,NA,95
2019101300,2459,3,"Field Goal","Kick Attempt Good",48337,28,"08:25:00",7,17,46,38
2019101300,2573,3,"Extra Point","Kick Attempt Good",48337,20,"08:05:00",7,26,NA,30
2019101300,2856,3,"Field Goal","Kick Attempt Good",47928,36,"05:32:00",7,27,54,74
2019101300,3141,4,"Extra Point","Kick Attempt Good",48337,15,"14:55:00",10,33,NA,95
2019101300,3820,4,"Field Goal","Kick Attempt Good",48337,11,"07:59:00",18,34,29,99
2019101300,4529,4,"Field Goal","Kick Attempt No Good",48337,23,"01:16:00",26,37,41,87
2019101301,220,1,"Extra Point","Kick Attempt Good",39470,15,"11:28:00",6,7,NA,95
2019101301,636,1,"Extra Point","Kick Attempt Good",39470,15,"04:01:00",13,7,NA,95
2019101301,1045,2,"Field Goal","Kick Attempt Good",39470,22,"14:52:00",14,7,40,32
2019101301,2083,2,"Field Goal","Kick Attempt Good",38691,4,"00:39:00",17,7,22,106
2019101301,3084,3,"Field Goal","Kick Attempt Good",39470,31,"00:07:00",17,10,49,79
2019101301,3742,4,"Field Goal","Kick Attempt Good",39470,2,"03:49:00",20,10,21,12
2019101301,4229,4,"Extra Point","Kick Attempt Good",38691,15,"01:28:00",23,16,NA,95
2019101302,181,1,"Extra Point","Kick Attempt Good",47953,15,"13:01:00",6,0,NA,95
2019101302,403,1,"Extra Point","Kick Attempt No Good",41175,15,"08:52:00",7,6,NA,25
2019101302,669,1,"Extra Point","Kick Attempt Good",47953,15,"04:43:00",13,6,NA,95
2019101302,975,2,"Extra Point","Kick Attempt No Good",47953,15,"14:54:00",20,6,NA,25
2019101302,1229,2,"Field Goal","Kick Attempt Good",41175,20,"10:49:00",20,6,38,90
2019101302,1485,2,"Field Goal","Kick Attempt Good",41175,2,"07:28:00",20,9,20,108
2019101302,2908,3,"Extra Point","Kick Attempt Good",41175,15,"06:00:00",20,24,NA,95
2019101302,4227,4,"Extra Point","Kick Attempt Good",41175,15,"03:30:00",28,31,NA,25
2019101303,1683,2,"Field Goal","Kick Attempt Good",43068,4,"02:44:00",0,3,22,14
2019101303,2458,3,"Field Goal","Kick Attempt Good",43689,3,"08:42:00",3,3,21,107
2019101303,2710,3,"Field Goal","Kick Attempt Good",43068,14,"03:14:00",3,6,32,24
2019101304,327,1,"Extra Point","Kick Attempt Good",45046,15,"11:42:00",6,0,NA,95
2019101304,501,1,"Field Goal","Kick Attempt Good",45046,23,"10:24:00",7,0,41,87
2019101304,813,1,"Field Goal","Kick Attempt Good",43846,26,"05:50:00",10,0,44,36
2019101304,1142,1,"Extra Point","Kick Attempt Good",45046,15,"01:28:00",16,3,NA,95
2019101304,1428,2,"Extra Point","Kick Attempt No Good",43846,15,"12:15:00",17,9,NA,95
2019101304,2012,2,"Extra Point","Kick Attempt Good",43846,15,"03:06:00",17,15,NA,95
2019101304,2557,2,"Extra Point","Kick Attempt Good",43846,15,"00:16:00",17,22,NA,95
2019101304,2870,3,"Field Goal","Kick Attempt No Good",43846,28,"11:00:00",17,23,46,38
2019101304,3142,3,"Extra Point","Kick Attempt Good",45046,15,"06:30:00",23,23,NA,95
2019101305,1095,2,"Extra Point","Kick Attempt Good",40125,15,"11:34:00",0,6,NA,25
2019101305,1802,2,"Field Goal","Kick Attempt Good",46298,21,"01:13:00",0,7,39,89
2019101305,2284,3,"Extra Point","Kick Attempt Good",40125,15,"09:42:00",3,13,NA,95
2019101305,2624,3,"Field Goal","Kick Attempt Good",40125,3,"04:19:00",3,14,21,107
2019101305,2956,4,"Field Goal","Kick Attempt No Good",40125,37,"15:00:00",3,17,55,47
2019101305,3249,4,"Extra Point","Kick Attempt Good",46298,15,"10:56:00",9,17,NA,95
2019101306,433,1,"Extra Point","Kick Attempt Good",38134,20,"07:43:00",6,0,NA,90
2019101306,770,1,"Field Goal","Kick Attempt Good",38134,21,"01:57:00",7,0,39,89
2019101306,1356,2,"Extra Point","Kick Attempt Good",38134,15,"09:31:00",23,3,NA,25
2019101306,1507,2,"Extra Point","Kick Attempt Good",44966,15,"07:02:00",24,9,NA,95
2019101306,2205,2,"Field Goal","Non-Special Teams Result",NA,21,"00:20:00",24,10,NA,89
2019101306,2433,3,"Extra Point","Kick Attempt Good",44966,15,"12:11:00",24,16,NA,25
2019101306,2813,3,"Field Goal","Kick Attempt Good",44966,22,"06:23:00",24,17,40,32
2019101306,3055,3,"Extra Point","Kick Attempt Good",38134,15,"01:16:00",30,20,NA,95
2019101306,3505,4,"Extra Point","Kick Attempt Good",38134,15,"08:17:00",37,20,NA,25
2019101307,391,1,"Extra Point","Kick Attempt Good",27091,15,"09:23:00",0,6,NA,25
2019101307,1236,2,"Extra Point","Kick Attempt Good",45037,15,"13:02:00",9,7,NA,25
2019101307,1494,2,"Extra Point","Kick Attempt Good",45037,15,"09:02:00",16,7,NA,25
2019101307,1807,2,"Field Goal","Kick Attempt Good",27091,11,"03:41:00",17,7,29,99
2019101307,2222,2,"Field Goal","Kick Attempt Good",45037,4,"00:07:00",17,10,22,14
2019101307,2582,3,"Extra Point","Kick Attempt Good",45037,15,"11:25:00",26,10,NA,25
2019101307,2782,3,"Field Goal","Kick Attempt Good",27091,26,"07:51:00",27,10,44,84
2019101307,3303,3,"Extra Point","Kick Attempt Good",27091,15,"01:02:00",27,19,NA,95
2019101307,3731,4,"Extra Point","Kick Attempt Good",27091,15,"10:50:00",27,26,NA,25
2019101307,4233,4,"Extra Point","Kick Attempt Good",45037,15,"05:12:00",33,27,NA,95
2019101307,4459,4,"Extra Point","Kick Attempt No Good",27091,15,"01:53:00",34,33,NA,25
2019101308,342,1,"Extra Point","Kick Attempt Good",38701,15,"09:17:00",6,0,NA,25
2019101308,713,1,"Extra Point","Kick Attempt Good",30403,15,"03:39:00",7,6,NA,95
2019101308,1953,2,"Field Goal","Kick Attempt No Good",30403,37,"00:03:00",7,7,55,47
2019101308,2180,3,"Extra Point","Kick Attempt Good",30403,15,"12:50:00",7,13,NA,95
2019101308,2741,3,"Field Goal","Kick Attempt Good",30403,7,"05:02:00",7,14,25,103
2019101308,3134,4,"Field Goal","Kick Attempt Good",30403,15,"12:08:00",7,17,34,25
2019101309,299,1,"Field Goal","Kick Attempt Good",40276,13,"10:19:00",0,0,31,23
2019101309,1538,2,"Field Goal","Kick Attempt Good",40276,35,"04:42:00",3,0,53,75
2019101309,2653,3,"Extra Point","Kick Attempt Good",40276,15,"04:56:00",12,0,NA,25
2019101309,3627,4,"Field Goal","Kick Attempt Good",40276,30,"04:57:00",13,0,48,80
2019101310,699,1,"Extra Point","Kick Attempt Good",44240,15,"03:24:00",6,0,NA,95
2019101310,947,2,"Field Goal","Kick Attempt Good",40775,32,"15:00:00",7,0,50,78
2019101310,1655,2,"Extra Point","Kick Attempt Good",44240,15,"03:34:00",13,3,NA,25
2019101310,2132,2,"Field Goal","Kick Attempt Good",40775,44,"00:05:00",21,3,62,66
2019101310,2529,3,"Field Goal","Kick Attempt Good",40775,14,"07:54:00",21,6,32,24
2019101310,3073,4,"Field Goal","Kick Attempt No Good",40775,22,"14:13:00",21,9,40,88
2019101310,3561,4,"Extra Point","Kick Attempt Good",40775,15,"06:30:00",21,15,NA,95
2019101310,3737,4,"Field Goal","Kick Attempt Good",44240,20,"03:27:00",21,16,38,30
2019101311,360,1,"Extra Point","Kick Attempt Good",41953,15,"10:51:00",0,6,NA,95
2019101311,647,1,"Extra Point","Kick Attempt Good",41953,15,"04:29:00",0,13,NA,95
2019101311,1183,2,"Extra Point","Kick Attempt Good",41953,15,"06:34:00",0,20,NA,25
2019101311,1512,2,"Field Goal","Kick Attempt No Good",48488,25,"00:37:00",0,21,43,85
2019101311,1994,3,"Field Goal","Kick Attempt Good",41953,2,"08:15:00",0,21,20,12
2019101311,2607,4,"Field Goal","Kick Attempt Good",48488,20,"14:04:00",0,24,38,30
