"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","frameId","playId","gameId","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","specialTeamsPlayType","specialTeamsResult","yardlineNumber","kickLength","year"
"2018-09-23T19:57:08.900",-0.91,30.25,12.59,4.93,1.55,"None",43846,"Ka'imi Fairbairn",45,3959,2018092303,77,71.06,82,0,3.36,210,29.9464,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-30T17:27:46.300",120.96,25.7,14.22,6.93,1.68,"None",43846,"Ka'imi Fairbairn",41,611,2018093004,71.96,59.18,64,0,6.96,210,30.2298,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-30T17:43:59.300",120.12,25.7,15.74,8.38,1.84,"None",43846,"Ka'imi Fairbairn",40,897,2018093004,71.96,59.18,64,0,6.96,210,30.2298,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-30T18:29:32.400",-0.62,27.83,11.91,8.21,1.52,"None",43846,"Ka'imi Fairbairn",42,2104,2018093004,71.96,59.18,64,0,6.96,210,30.2298,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-30T19:05:52.300",119.62,26.91,13.78,8.05,1.65,"None",43846,"Ka'imi Fairbairn",39,2846,2018093004,71.96,59.18,64,0,6.96,210,30.2298,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-08T00:56:54.400",119.7,27.97,13.05,13.2,1.75,"None",43846,"Ka'imi Fairbairn",39,860,2018100712,80.24,74.66,83,0,4.72,140,29.9021,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-14T17:23:26.100",120.47,27.12,12.07,7.51,1.53,"None",43846,"Ka'imi Fairbairn",41,713,2018101403,85.28,73.94,69,0,5.84,180,29.905,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-14T19:51:12.900",119.75,29.23,12.55,9.64,1.52,"None",43846,"Ka'imi Fairbairn",38,3779,2018101403,85.28,73.94,69,0,5.84,180,29.905,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-21T18:00:00.800",120.09,24.53,10.12,3.41,1.15,"None",43846,"Ka'imi Fairbairn",43,1423,2018102104,66.92,53.96,63,0,14.98,20,30.1413,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-21T18:43:06.600",120.34,24.8,4.93,9.69,0.45,"None",43846,"Ka'imi Fairbairn",44,2188,2018102104,66.92,53.96,63,0,14.98,20,30.1413,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-26T01:00:47.100",-0.27,27.13,11.85,7.33,1.52,"None",43846,"Ka'imi Fairbairn",43,935,2018102500,64.22,57.2,78,0,5.84,320,29.8814,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-26T01:09:04.900",110.8,24,13.23,2.52,1.16,"None",43846,"Ka'imi Fairbairn",53,1094,2018102500,64.22,57.2,78,0,5.84,320,29.8814,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-26T02:16:36.500",120.49,26,11.44,7.06,1.43,"None",43846,"Ka'imi Fairbairn",43,2376,2018102500,64.22,57.2,78,0,5.84,320,29.8814,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-26T02:43:42.600",119.81,27.85,12.43,6.05,1.52,"extra_point",43846,"Ka'imi Fairbairn",43,2935,2018102500,64.22,57.2,78,0,5.84,320,29.8814,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-26T03:00:00.200",-0.47,25.51,14.98,7.41,1.77,"None",43846,"Ka'imi Fairbairn",42,3221,2018102500,64.22,57.2,78,0,5.84,320,29.8814,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-26T03:20:15.700",-0.6,26.83,11.05,7.63,1.41,"None",43846,"Ka'imi Fairbairn",43,3672,2018102500,64.22,57.2,78,0,5.84,320,29.8814,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T21:11:00.200",10.01,26.15,21.25,0.69,2.32,"None",43846,"Ka'imi Fairbairn",46,234,2018110407,50.36,26.24,39,0,13.79,245,29.7042,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-04T21:55:34.800",104.3,22.95,1.93,3.14,0.11,"None",43846,"Ka'imi Fairbairn",49,1188,2018110407,50.36,26.24,39,0,13.79,245,29.7042,"Clear","Extra Point","Kick Attempt No Good",15,33,2018
"2018-11-18T18:30:11.700",120.03,24.69,13.43,5.54,1.64,"None",43846,"Ka'imi Fairbairn",40,778,2018111806,49.28,35.06,58,0,5.84,140,30.3361,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-18T19:15:57.800",-0.11,28.63,12.14,5.69,1.42,"None",43846,"Ka'imi Fairbairn",43,1895,2018111806,49.28,35.06,58,0,5.84,140,30.3361,"Clear","Extra Point","Kick Attempt Good",20,38,2018
"2018-11-27T01:39:12.500",120.17,29.56,13.14,6.9,1.57,"None",43846,"Ka'imi Fairbairn",40,617,2018112600,46.58,29.84,52,0,3.36,330,30.2712,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-27T01:53:29.500",-0.19,24.48,13.65,9.36,1.7,"None",43846,"Ka'imi Fairbairn",41,963,2018112600,46.58,29.84,52,0,3.36,330,30.2712,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-27T02:09:05.100",-0.53,27.11,9.82,2.33,0.86,"None",43846,"Ka'imi Fairbairn",45,1245,2018112600,46.58,29.84,52,0,3.36,330,30.2712,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-27T03:43:30.600",120.33,26.26,13.28,8.48,1.82,"extra_point",43846,"Ka'imi Fairbairn",41,3311,2018112600,46.58,29.84,52,0,3.36,330,30.2712,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-02T18:26:58.700",-0.79,26.24,13.83,8.06,1.68,"None",43846,"Ka'imi Fairbairn",40,790,2018120204,71.96,43.52,36,0,5.84,10,29.8489,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-02T18:55:11.100",119.69,25.72,9.44,9.02,1.25,"None",43846,"Ka'imi Fairbairn",42,1316,2018120204,71.96,43.52,36,0,5.84,10,29.8489,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-09T18:39:21.500",120.33,26.44,12.01,8.46,1.64,"None",43846,"Ka'imi Fairbairn",41,1007,2018120904,44.96,40.1,83,0,9.2,320,30.3155,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-09T20:07:11.400",-0.12,24.99,12.88,8.08,1.62,"None",43846,"Ka'imi Fairbairn",40,2980,2018120904,44.96,40.1,83,0,9.2,320,30.3155,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-09T21:00:36.200",120.33,24.72,14.09,8.75,1.74,"None",43846,"Ka'imi Fairbairn",41,4254,2018120904,44.96,40.1,83,0,9.2,320,30.3155,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-15T22:26:16.900",0.21,25.57,11.46,5.65,1.4,"None",43846,"Ka'imi Fairbairn",43,1510,2018121500,51.08,44.78,79,0,5.84,30,30.0704,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-16T00:21:10.600",0.55,27.82,12.26,11.06,1.67,"None",43846,"Ka'imi Fairbairn",41,3911,2018121500,51.08,44.78,79,0,5.84,30,30.0704,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-23T18:47:04.200",120.81,23.39,11.41,8.46,1.5,"None",43846,"Ka'imi Fairbairn",40,1204,2018122310,42.08,24.8,50,0,6.96,250,30.156,"Clear","Extra Point","Kick Attempt No Good",15,33,2018
"2018-12-23T19:17:42.200",121.06,25.38,16.16,5.49,1.85,"None",43846,"Ka'imi Fairbairn",39,2018,2018122310,42.08,24.8,50,0,6.96,250,30.156,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-23T20:50:36.600",0.2,26.89,15.06,6.37,1.75,"None",43846,"Ka'imi Fairbairn",40,4047,2018122310,42.08,24.8,50,0,6.96,250,30.156,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-23T21:04:32.200",-1.59,28.65,6.13,17.05,1.65,"None",43846,"Ka'imi Fairbairn",41,4424,2018122310,42.08,24.8,50,0,6.96,250,30.156,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-30T18:44:52.200",120.76,29.31,14.09,8.81,1.74,"None",43846,"Ka'imi Fairbairn",39,1112,2018123003,45.5,44.78,97,0.051,4.72,350,30.1058,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-30T19:12:47.300",119.73,27.59,12.47,6.8,1.5,"extra_point",43846,"Ka'imi Fairbairn",40,1810,2018123003,45.5,44.78,97,0.051,4.72,350,30.1058,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2019-09-10T00:25:05.500",-0.08,28.71,16.64,7.2,1.83,"None",43846,"Ka'imi Fairbairn",42,1907,2019090900,87.08,78.26,75,0,9.2,160,30.0054,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-10T01:07:15.100",119.7,26.53,17.33,7.14,1.82,"None",43846,"Ka'imi Fairbairn",42,2626,2019090900,87.08,78.26,75,0,9.2,160,30.0054,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-15T19:17:12.700",119.6,27.41,17.56,8.27,1.96,"None",43846,"Ka'imi Fairbairn",41,2924,2019091504,88.52,71.78,58,0,8.08,70,30.0438,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-22T21:16:14.500",-0.47,29.01,13.85,16.34,1.47,"None",43846,"Ka'imi Fairbairn",43,1226,2019092210,87.98,55.22,33,0,0,NA,29.8696,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-22T22:26:37.400",120.27,26.07,12.85,9.69,1.8,"None",43846,"Ka'imi Fairbairn",43,2555,2019092210,87.98,55.22,33,0,0,NA,29.8696,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-22T22:46:34.200",119.89,26.09,15.18,7.46,1.84,"None",43846,"Ka'imi Fairbairn",41,2994,2019092210,87.98,55.22,33,0,0,NA,29.8696,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-22T23:08:55.100",-0.85,29.85,14.81,10.09,1.54,"extra_point_missed",43846,"Ka'imi Fairbairn",41,3448,2019092210,87.98,55.22,33,0,0,NA,29.8696,"Clear","Extra Point","Kick Attempt No Good",15,33,2019
"2019-09-29T18:54:44.000",0.53,28.01,13.75,6.53,1.43,"None",43846,"Ka'imi Fairbairn",42,2500,2019092904,87.08,77,72,0,10.31,120,30.0586,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-06T17:25:06.400",-0.56,25.15,13.96,7.13,1.47,"None",43846,"Ka'imi Fairbairn",44,737,2019100602,83.66,73.22,71,0,3.36,110,30.0143,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-06T17:43:37.200",119.54,31.1,15.27,8.92,1.57,"None",43846,"Ka'imi Fairbairn",43,1167,2019100602,83.66,73.22,71,0,3.36,110,30.0143,"Clear","Extra Point","Kick Attempt No Good",15,33,2019
"2019-10-06T18:44:49.400",119.63,26.69,14.43,7.5,1.59,"None",43846,"Ka'imi Fairbairn",44,2407,2019100602,83.66,73.22,71,0,3.36,110,30.0143,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-08T17:16:53.400",122.04,30.25,14.46,9.31,1.49,"None",46455,"Kaare Vedvik",41,383,2019090805,73.04,53.24,50,0,9.2,300,30.0379,"Clear","Extra Point","Kick Attempt No Good",15,33,2019
"2018-12-16T19:22:41.700",-0.95,25.52,15.12,9.79,1.87,"None",38220,"Kai Forbath",39,2004,2018121606,62.06,48.92,62,0,9.2,250,30.1058,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-23T18:23:29.600",121.15,28.12,8.85,12.71,1.26,"None",38220,"Kai Forbath",41,688,2018122302,73.04,53.24,50,0,9.2,20,30.2387,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-23T20:31:51.600",120.03,26.43,1.93,4.29,0.21,"None",38220,"Kai Forbath",55,3299,2018122302,73.04,53.24,50,0,9.2,20,30.2387,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2019-12-02T03:44:14.800",-2.64,22.46,15.51,7.23,1.62,"None",38220,"Kai Forbath",43,3150,2019120111,53.6,33.26,46,0,4.72,310,30.1501,"Clear","Extra Point","Kick Attempt No Good",20,38,2019
"2019-12-02T04:31:58.000",122.22,29.4,17.76,9.41,1.79,"None",38220,"Kai Forbath",39,4296,2019120111,53.6,33.26,46,0,4.72,310,30.1501,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-12-15T22:20:55.500",121.37,24.64,18.09,8.57,1.82,"None",38220,"Kai Forbath",42,1393,2019121511,73.4,44.78,36,0,6.96,270,29.716,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-12-15T22:43:36.400",122.76,26.31,18.6,9.56,1.75,"extra_point",38220,"Kai Forbath",41,1872,2019121511,73.4,44.78,36,0,6.96,270,29.716,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-12-15T22:52:23.600",122.6,25.44,19.04,9.77,1.93,"extra_point",38220,"Kai Forbath",41,2103,2019121511,73.4,44.78,36,0,6.96,270,29.716,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-12-16T00:25:57.800",122.09,27.08,17.23,6.28,1.82,"None",38220,"Kai Forbath",42,4007,2019121511,73.4,44.78,36,0,6.96,270,29.716,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2018-09-10T02:36:24.100",120.36,25.8,8.42,5.78,1.1,"extra_point",32386,"Mason Crosby",44,2795,2018090912,60.98,48.74,64,0,8.08,50,30.1147,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-10T02:49:30.100",120.78,24.82,12.65,6.09,1.53,"None",32386,"Mason Crosby",41,3050,2018090912,60.98,48.74,64,0,8.08,50,30.1147,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-10T03:12:35.900",120.46,29.23,14.68,7.4,1.76,"None",32386,"Mason Crosby",40,3584,2018090912,60.98,48.74,64,0,8.08,50,30.1147,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-16T17:18:47.600",0.58,25.42,12.99,7.6,1.59,"None",32386,"Mason Crosby",38,388,2018091602,78.08,69.08,74,0,5.84,160,30.1442,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-16T17:42:53.600",119.21,26.12,15.24,6.71,1.86,"None",32386,"Mason Crosby",38,937,2018091602,78.08,69.08,74,0,5.84,160,30.1442,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-23T18:17:42.800",119.55,25.54,13.45,5.03,1.55,"None",32386,"Mason Crosby",38,1724,2018092309,62.6,61.52,96,0.079,9.2,70,30.218,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-23T19:05:12.800",121.09,27.15,16.05,8.18,1.91,"None",32386,"Mason Crosby",39,2594,2018092309,62.6,61.52,96,0.079,9.2,70,30.218,"Light Rain","Extra Point","Kick Attempt Good",15,33,2018
"2018-09-30T17:26:25.300",-0.74,32.99,14.7,13,1.84,"None",32386,"Mason Crosby",47,591,2018093003,48.02,42.08,80,0,8.08,50,30.283,"Clear","Extra Point","Kick Attempt No Good",15,33,2018
"2018-09-30T17:50:44.200",119.66,27.73,14.24,5.96,1.64,"None",32386,"Mason Crosby",41,1073,2018093003,48.02,42.08,80,0,8.08,50,30.283,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-07T19:48:42.600",120.73,30.85,8.89,10.51,1.15,"None",32386,"Mason Crosby",43,3745,2018100704,57.92,54.14,87,0,9.2,30,30.2535,"Clear","Extra Point","Kick Attempt No Good",15,33,2018
"2018-10-16T00:30:13.600",120.76,25.15,12.19,5.58,1.5,"None",32386,"Mason Crosby",41,370,2018101500,37.04,26.06,64,0,3.36,220,30.1767,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-16T00:51:06.100",121.02,28.18,20.01,2.95,1.99,"None",32386,"Mason Crosby",44,828,2018101500,37.04,26.06,64,0,3.36,220,30.1767,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-16T03:11:49.600",120.26,27.65,14.65,3.01,1.76,"extra_point",32386,"Mason Crosby",42,3606,2018101500,37.04,26.06,64,0,3.36,220,30.1767,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-28T20:47:31.200",119.96,26.87,12.22,10.29,1.89,"None",32386,"Mason Crosby",43,550,2018102810,73.94,60.08,62,0,6.96,250,29.9877,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-28T22:56:44.500",-0.46,25.42,13.71,6.6,1.73,"None",32386,"Mason Crosby",43,3173,2018102810,73.94,60.08,62,0,6.96,250,29.9877,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-10-28T23:13:12.900",120.3,26.37,12.79,12,1.6,"None",32386,"Mason Crosby",44,3560,2018102810,73.94,60.08,62,0,6.96,250,29.9877,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-05T02:29:51.000",120.29,27.85,12.49,7.48,1.57,"None",32386,"Mason Crosby",39,1843,2018110410,37.4,33.8,87,NA,4.35,50,30.5301,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-11-05T03:14:21.900",1.22,24.7,22.33,5.83,1.3,"None",32386,"Mason Crosby",38,2614,2018110410,37.4,33.8,87,NA,4.35,50,30.5301,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-11-11T21:40:47.000",119.33,26.3,14.26,6.55,1.46,"None",32386,"Mason Crosby",40,474,2018111103,33.08,23,66,0,5.84,210,30.1737,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-11T22:05:36.200",-0.33,27.35,15.59,6.1,1.52,"None",32386,"Mason Crosby",41,893,2018111103,33.08,23,66,0,5.84,210,30.1737,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-11T23:23:01.800",119.5,26.88,14.25,6.74,1.69,"None",32386,"Mason Crosby",41,2543,2018111103,33.08,23,66,0,5.84,210,30.1737,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-11T23:31:29.800",120.57,24.66,11.35,6.13,1.38,"extra_point",32386,"Mason Crosby",43,2715,2018111103,33.08,23,66,0,5.84,210,30.1737,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-16T01:26:06.900",120.05,27.76,14.34,7.68,1.76,"None",32386,"Mason Crosby",42,166,2018111500,53.6,50.18,88,NA,4.6,NA,30.2431,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-11-16T01:55:02.900",120.46,24.51,12.4,6.92,1.52,"None",32386,"Mason Crosby",43,860,2018111500,53.6,50.18,88,NA,4.6,NA,30.2431,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-11-16T02:41:54.100",0.33,24.77,10.38,8.36,1.59,"None",32386,"Mason Crosby",44,2012,2018111500,53.6,50.18,88,NA,4.6,NA,30.2431,NA,"Extra Point","Kick Attempt Good",15,33,2018
"2018-11-26T01:43:48.600",-1.16,27.67,15.43,8.42,1.88,"None",32386,"Mason Crosby",37,576,2018112510,19.94,10.04,65,0,8.08,340,30.1235,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-11-26T02:04:37.200",119.97,28.31,15.67,15.09,1.99,"None",32386,"Mason Crosby",35,985,2018112510,19.94,10.04,65,0,8.08,340,30.1235,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-02T18:50:13.100",-0.37,26.48,10.81,7.53,1.39,"None",32386,"Mason Crosby",44,1102,2018120203,33.98,31.82,92,0.012,19.7,20,29.4709,"Light Snow","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-02T20:48:03.600",-0.54,25.13,13.78,4.18,1.54,"None",32386,"Mason Crosby",41,3700,2018120203,33.98,31.82,92,0.012,19.7,20,29.4709,"Light Snow","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-09T18:26:02.600",120.07,24.08,14.25,7.93,1.72,"None",32386,"Mason Crosby",41,627,2018120903,24.98,17.78,74,0,13.86,250,30.3923,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-09T19:05:16.600",0.59,26.02,13.09,7.73,1.6,"None",32386,"Mason Crosby",41,1554,2018120903,24.98,17.78,74,0,13.86,250,30.3923,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-09T19:52:38.900",119.35,28.45,15.17,7.48,1.83,"None",32386,"Mason Crosby",41,2462,2018120903,24.98,17.78,74,0,13.86,250,30.3923,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-09T20:08:00.300",119.72,25.67,11.7,7.17,1.53,"None",32386,"Mason Crosby",40,2814,2018120903,24.98,17.78,74,0,13.86,250,30.3923,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-23T18:56:39.700",-1.26,27.6,9.97,11.35,1.67,"extra_point",32386,"Mason Crosby",42,1445,2018122309,42.08,24.8,50,0,8.08,320,30.1147,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-23T19:15:33.400",0.23,27.07,11.2,6.85,1.37,"None",32386,"Mason Crosby",42,1793,2018122309,42.08,24.8,50,0,8.08,320,30.1147,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2018-12-23T20:54:41.000",-0.52,26.08,13.01,5.91,1.23,"None",32386,"Mason Crosby",42,4006,2018122309,42.08,24.8,50,0,8.08,320,30.1147,"Clear","Extra Point","Kick Attempt Good",15,33,2018
"2019-09-06T01:08:14.600",-0.72,26.38,16.04,8.1,1.79,"None",32386,"Mason Crosby",39,1184,2019090500,66.92,53.96,63,0,10.31,100,30.0468,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-15T17:06:22.900",-0.56,28.4,14.33,8.94,1.48,"None",32386,"Mason Crosby",43,159,2019091503,71.06,64.22,79,0,5.84,150,30.0202,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-15T17:26:10.300",0.43,27.83,14.48,9.01,1.49,"None",32386,"Mason Crosby",42,665,2019091503,71.06,64.22,79,0,5.84,150,30.0202,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-15T17:41:41.200",118.58,25.83,14.07,20.49,1.51,"None",32386,"Mason Crosby",40,922,2019091503,71.06,64.22,79,0,5.84,150,30.0202,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-22T17:06:55.100",-0.2,27.56,17.95,8.13,1.83,"None",32386,"Mason Crosby",39,182,2019092202,69.08,66.02,90,0.039,8.08,200,29.7898,"Light Rain","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-22T18:17:39.000",120.14,24.64,14.23,14.29,2.23,"None",32386,"Mason Crosby",40,1756,2019092202,69.08,66.02,90,0.039,8.08,200,29.7898,"Light Rain","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-22T18:48:38.700",120.21,25.55,16.59,7.97,1.81,"None",32386,"Mason Crosby",41,2219,2019092202,69.08,66.02,90,0.039,8.08,200,29.7898,"Light Rain","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-27T00:40:13.000",120.62,24.41,17.72,4.81,1.63,"None",32386,"Mason Crosby",42,340,2019092600,60.08,47.84,64,0,3.36,200,29.8578,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-27T01:59:37.600",0.47,27.69,19.04,8.61,1.96,"None",32386,"Mason Crosby",41,2205,2019092600,60.08,47.84,64,0,3.36,200,29.8578,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-09-27T02:51:06.800",-0.79,25.64,15.04,12.48,1.62,"None",32386,"Mason Crosby",42,3070,2019092600,60.08,47.84,64,0,3.36,200,29.8578,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-06T20:40:56.400",120.53,30.26,16.97,6.7,1.8,"None",32386,"Mason Crosby",43,436,2019100611,96.8,55.22,25,0,5.84,190,29.8873,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-06T20:58:55.100",121,27.01,14.82,8.58,1.62,"None",32386,"Mason Crosby",43,890,2019100611,96.8,55.22,25,0,5.84,190,29.8873,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-06T22:19:02.000",120.87,26.61,15.43,7.07,1.61,"None",32386,"Mason Crosby",40,2604,2019100611,96.8,55.22,25,0,5.84,190,29.8873,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-06T22:44:11.600",120.77,25.24,12.37,20.18,1.33,"None",32386,"Mason Crosby",44,3067,2019100611,96.8,55.22,25,0,5.84,190,29.8873,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-20T17:16:27.600",120.19,26.4,14.28,6.2,1.5,"None",32386,"Mason Crosby",42,415,2019102004,51.98,46.04,80,0,4.72,240,29.9227,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-20T18:55:28.000",120.14,26.83,15.28,3.61,1.58,"None",32386,"Mason Crosby",41,2448,2019102004,51.98,46.04,80,0,4.72,240,29.9227,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-20T19:16:58.200",119.78,26.32,14.73,12.12,1.63,"extra_point",32386,"Mason Crosby",40,2974,2019102004,51.98,46.04,80,0,4.72,240,29.9227,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-20T19:45:37.700",-0.41,26.94,16.58,7.09,1.73,"None",32386,"Mason Crosby",40,3550,2019102004,51.98,46.04,80,0,4.72,240,29.9227,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-28T00:36:23.000",0.82,27.4,14.7,8.21,1.51,"None",32386,"Mason Crosby",36,395,2019102712,53.06,39.2,59,0,11.43,340,29.9759,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-28T01:02:12.800",-0.14,25.25,16.34,7.82,1.65,"None",32386,"Mason Crosby",37,880,2019102712,53.06,39.2,59,0,11.43,340,29.9759,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-10-28T02:47:19.700",0.2,26.2,19.64,9.17,1.97,"None",32386,"Mason Crosby",36,3092,2019102712,53.06,39.2,59,0,11.43,340,29.9759,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-11-10T21:53:09.000",-0.18,26.36,13.47,4.81,1.4,"None",32386,"Mason Crosby",43,695,2019111003,33.98,21.92,61,0,5.84,50,30.1029,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-11-10T22:22:32.900",116.85,26.64,12.41,10.14,1.32,"None",32386,"Mason Crosby",42,1292,2019111003,33.98,21.92,61,0,5.84,50,30.1029,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-11-10T23:16:27.800",112.57,26.69,11.49,7.91,1.25,"None",32386,"Mason Crosby",43,2236,2019111003,33.98,21.92,61,0,5.84,50,30.1029,"Clear","Extra Point","Kick Attempt Good",15,33,2019
"2019-12-01T18:12:33.200",-1.94,24.57,13.32,4.81,1.33,"None",32386,"Mason Crosby",45,360,2019120107,30.92,23.9,75,0.02,8.08,50,29.8932,"Light Snow","Extra Point","Kick Attempt Good",15,33,2019
"2019-12-01T18:34:39.300",-1.58,26.73,17.97,7.99,1.87,"extra_point",32386,"Mason Crosby",42,844,2019120107,30.92,23.9,75,0.02,8.08,50,29.8932,"Light Snow","Extra Point","Kick Attempt Good",15,33,2019
"2019-12-01T20:17:14.200",122.86,28.12,17.14,9.19,1.83,"None",32386,"Mason Crosby",36,2929,2019120107,30.92,23.9,75,0.02,8.08,50,29.8932,"Light Snow","Extra Point","Kick Attempt Good",15,33,2019
