"gameId","playId","time","x","y","s","a","dis","o","dir","nflId","displayName","position","team","TimeMeasure","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","quarter","specialTeamsPlayType","specialTeamsResult","kickerId","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","kickLength","absoluteYardlineNumber","FG_success","XP_success","real_angle","deviation_distance","year"
2019111711,3627,"2019-11-18T04:01:51.598",88.08,27.7,0.37,1.5,0.03,81.14,299.94,38701,"Greg Zuerlein","K","home","2019-11-17T09:00:00.000",82.94,33.62,17,0,0,NA,29.9021,"Clear",4,"Extra Point","Kick Attempt Good",38701,15,"03:31:00",16,7,33,95,NA,1,0.381436246050561,0.0102386736661977,2019
2019111800,245,"2019-11-19T01:22:38.598",26.93,29.61,0.66,0.95,0.07,290.81,329.87,46342,"Mike Badgley","K","home","2019-11-18T12:43:00.000",71.6,55.58,57,NA,2.49,290,29.6983,NA,1,"Field Goal","Kick Attempt Good",46342,9,"09:34:00",0,0,27,19,1,NA,2.61110950260541,2.1863122395179,2019
2019111800,629,"2019-11-19T01:39:27.000",39.93,26.59,0.39,0.35,0.04,299.81,21.22,46342,"Mike Badgley","K","home","2019-11-18T12:43:00.000",71.6,55.58,57,NA,2.49,290,29.6983,NA,1,"Field Goal","Kick Attempt No Good",46342,22,"04:41:00",3,0,40,32,0,NA,5.0679312671769,3.98,2019
2019111800,1275,"2019-11-19T02:11:16.500",32.9,25.37,0.76,0.5,0.07,260.14,39.46,45046,"Harrison Butker","K","away","2019-11-18T12:43:00.000",71.6,55.58,57,NA,2.49,290,29.6983,NA,2,"Extra Point","Kick Attempt Good",45046,15,"08:45:00",3,6,33,25,NA,1,2.05333694156554,0.8262929016533,2019
2019111800,1497,"2019-11-19T02:21:55.299",94.22,30.65,0.71,0.82,0.07,124.11,216.1,46342,"Mike Badgley","K","home","2019-11-18T12:43:00.000",71.6,55.58,57,NA,2.49,290,29.6983,NA,2,"Field Goal","Kick Attempt Good",46342,8,"05:03:00",3,7,26,102,1,NA,3.37716956398705,1.7058074743946,2019
2019111800,1773,"2019-11-19T02:34:08.299",42.46,21.8,0.8,1.02,0.09,284.01,90.52,45046,"Harrison Butker","K","away","2019-11-18T12:43:00.000",71.6,55.58,57,NA,2.49,290,29.6983,NA,2,"Field Goal","Kick Attempt Good",45046,23,"01:47:00",6,7,41,33,1,NA,2.81843803662243,0.9321858723495,2019
2019111800,2114,"2019-11-19T02:44:07.098",70.92,25.1,0.51,1.45,0.05,139.64,128.57,46342,"Mike Badgley","K","home","2019-11-18T12:43:00.000",71.6,55.58,57,NA,2.49,290,29.6983,NA,2,"Field Goal","Kick Attempt Good",46342,31,"00:01:00",6,10,49,79,1,NA,1.100513947993,1.0331413525036,2019
2019111800,2489,"2019-11-19T03:14:13.299",32.53,25.77,0.56,0.34,0.06,270.11,59.39,45046,"Harrison Butker","K","away","2019-11-18T12:43:00.000",71.6,55.58,57,NA,2.49,290,29.6983,NA,3,"Extra Point","Kick Attempt Good",45046,15,"09:29:00",9,16,33,25,NA,1,3.32580595449971,1.5472449865897,2019
2019111800,2832,"2019-11-19T03:31:05.900",32.31,26.57,0.6,0.23,0.06,258.59,25.45,45046,"Harrison Butker","K","away","2019-11-18T12:43:00.000",71.6,55.58,57,NA,2.49,290,29.6983,NA,3,"Extra Point","Kick Attempt Good",45046,15,"04:56:00",9,23,33,25,NA,1,0.124555846208414,0.780000000000001,2019
2019112100,912,"2019-11-22T01:58:29.900",34.58,29.74,0.31,1.17,0.04,345.11,27.58,43846,"Ka'imi Fairbairn","K","home","2019-11-21T13:00:00.000",70.88,68.36,92,0,5.84,140,29.967,"Clear",2,"Field Goal","Kick Attempt Good",43846,17,"13:46:00",0,0,35,27,1,NA,2.87722921882992,1.4314243756373,2019
2019112100,1458,"2019-11-22T02:21:58.799",87.67,27.78,0.62,0.53,0.06,133.78,225.76,21213,"Adam Vinatieri","K","away","2019-11-21T13:00:00.000",70.88,68.36,92,0,5.84,140,29.967,"Clear",2,"Extra Point","Kick Attempt Good",21213,15,"04:28:00",3,6,33,95,NA,1,4.04260189282209,2.589204756424,2019
2019112100,1669,"2019-11-22T02:32:33.400",32.55,29.05,0.79,0.92,0.08,348.41,40.57,43846,"Ka'imi Fairbairn","K","home","2019-11-21T13:00:00.000",70.88,68.36,92,0,5.84,140,29.967,"Clear",2,"Extra Point","Kick Attempt Good",43846,15,"01:53:00",9,7,33,25,NA,1,4.01810473335378,0.659789797027603,2019
2019112100,2005,"2019-11-22T02:43:53.299",84.75,24.86,0.51,0.52,0.05,137.68,158.74,21213,"Adam Vinatieri","K","away","2019-11-21T13:00:00.000",70.88,68.36,92,0,5.84,140,29.967,"Clear",2,"Field Goal","Kick Attempt Good",21213,18,"00:02:00",10,7,36,92,1,NA,3.73777722386258,0.500005012368497,2019
2019112100,2487,"2019-11-22T03:15:02.400",27.26,25.94,0.2,0.72,0.02,276.74,136.77,21213,"Adam Vinatieri","K","away","2019-11-21T13:00:00.000",70.88,68.36,92,0,5.84,140,29.967,"Clear",3,"Extra Point","Kick Attempt Good",21213,10,"05:36:00",10,16,28,20,NA,1,26.4970904436205,17.155,2019
2019112100,2667,"2019-11-22T03:21:31.700",84.97,30.19,0.51,0.4,0.05,137.86,171.11,43846,"Ka'imi Fairbairn","K","home","2019-11-21T13:00:00.000",70.88,68.36,92,0,5.84,140,29.967,"Clear",3,"Field Goal","Kick Attempt Good",43846,18,"02:47:00",10,17,36,92,1,NA,8.27770549123535,2.0997533927261,2019
2019112100,3004,"2019-11-22T03:39:15.299",31.97,29.17,1.01,0.74,0.1,328.07,39.2,43846,"Ka'imi Fairbairn","K","home","2019-11-21T13:00:00.000",70.88,68.36,92,0,5.84,140,29.967,"Clear",4,"Extra Point","Kick Attempt Good",43846,15,"12:34:00",19,17,33,25,NA,1,4.9396943258636,0.4092275116496,2019
2019112400,189,"2019-11-24T18:07:33.000",94.72,24.56,0.24,0.77,0.03,99.7,185.42,45576,"Younghoe Koo","K","home","2019-11-24T07:00:00.000",48.92,36.14,61,0,9.2,290,29.9198,"Clear",1,"Field Goal","Kick Attempt Good",45576,7,"12:52:00",0,0,25,103,1,NA,5.95339236776797,0.2458954452201,2019
2019112400,562,"2019-11-24T18:25:58.799",32.36,25.41,0.62,0.93,0.06,323.99,53.7,47928,"Matt Gay","K","away","2019-11-24T07:00:00.000",48.92,36.14,61,0,9.2,290,29.9198,"Clear",1,"Extra Point","Kick Attempt Good",47928,15,"06:45:00",3,6,33,25,NA,1,4.77536381488526,2.9977327401397,2019
2019112400,995,"2019-11-24T18:42:09.299",87.28,24.49,0.63,0.72,0.06,157.52,192.13,45576,"Younghoe Koo","K","home","2019-11-24T07:00:00.000",48.92,36.14,61,0,9.2,290,29.9198,"Clear",1,"Extra Point","Kick Attempt Good",45576,15,"00:46:00",9,7,33,95,NA,1,4.44240469459127,0.7369748902215,2019
2019112400,1469,"2019-11-24T19:00:47.500",88.01,28.15,0.68,0.86,0.07,53,352.2,47928,"Matt Gay","K","away","2019-11-24T07:00:00.000",48.92,36.14,61,0,9.2,290,29.9198,"Clear",2,"Extra Point","Kick Attempt No Good",47928,15,"07:55:00",10,13,33,95,NA,0,6.65959364186508,4.0490478724676,2019
2019112400,2039,"2019-11-24T19:26:14.900",88,27.73,0.28,0.82,0.03,71.61,312.06,47928,"Matt Gay","K","away","2019-11-24T07:00:00.000",48.92,36.14,61,0,9.2,290,29.9198,"Clear",2,"Extra Point","Kick Attempt No Good",47928,15,"00:40:00",10,19,33,95,NA,0,6.33476518211071,3.6201117763114,2019
2019112400,3083,"2019-11-24T20:20:53.000",80.12,24.89,0.48,0.75,0.05,115.21,206.67,45576,"Younghoe Koo","K","home","2019-11-24T07:00:00.000",48.92,36.14,61,0,9.2,290,29.9198,"Clear",3,"Field Goal","Kick Attempt Good",45576,22,"01:45:00",10,25,40,88,1,NA,1.70316921061609,1.8026168909018,2019
2019112400,3310,"2019-11-24T20:32:21.500",88.58,31.35,0.57,0.83,0.06,141.83,248.85,47928,"Matt Gay","K","away","2019-11-24T07:00:00.000",48.92,36.14,61,0,9.2,290,29.9198,"Clear",4,"Field Goal","Kick Attempt Good",47928,14,"12:53:00",13,25,32,96,1,NA,6.7417352188017,0.4743350395959,2019
2019112400,3630,"2019-11-24T20:44:11.299",37.68,22.56,0.59,0.65,0.06,301.66,53.8,45576,"Younghoe Koo","K","home","2019-11-24T07:00:00.000",48.92,36.14,61,0,9.2,290,29.9198,"Clear",4,"Field Goal","Kick Attempt Good",45576,20,"08:16:00",13,28,38,30,1,NA,3.90214148161536,0.743668755441199,2019
2019112400,4229,"2019-11-24T21:05:43.200",87.96,28.05,0.43,0.74,0.04,152.36,258.21,47928,"Matt Gay","K","away","2019-11-24T07:00:00.000",48.92,36.14,61,0,9.2,290,29.9198,"Clear",4,"Extra Point","Kick Attempt Good",47928,15,"03:06:00",16,34,33,95,NA,1,3.85116859256863,2.3294408440898,2019
2019112401,700,"2019-11-24T18:24:30.799",81.53,30.24,0.61,0.71,0.06,110.7,208.15,33469,"Stephen Hauschka","K","home","2019-11-24T07:00:00.000",39.02,30.74,72,0,23.05,250,29.5654,"Clear",1,"Field Goal","Kick Attempt Good",33469,21,"01:15:00",0,0,39,89,1,NA,3.95104473232489,0.392193980619201,2019
2019112401,1208,"2019-11-24T18:47:14.700",22.42,23.42,0.12,1.65,0.01,257.16,201.11,33469,"Stephen Hauschka","K","home","2019-11-24T07:00:00.000",39.02,30.74,72,0,23.05,250,29.5654,"Clear",2,"Field Goal","Kick Attempt Good",33469,5,"08:12:00",3,0,23,15,1,NA,5.31009841674585,0.9033855244409,2019
2019112401,2266,"2019-11-24T19:40:04.500",87.91,30.49,0.29,0.87,0.03,85.73,258.64,33469,"Stephen Hauschka","K","home","2019-11-24T07:00:00.000",39.02,30.74,72,0,23.05,250,29.5654,"Clear",3,"Extra Point","Kick Attempt Good",33469,15,"12:57:00",12,0,33,95,NA,1,1.85494769541683,2.5552192327898,2019
2019112401,2601,"2019-11-24T19:54:15.200",45.22,29.27,0.16,1.18,0.02,285.6,5.87,40276,"Brandon McManus","K","away","2019-11-24T07:00:00.000",39.02,30.74,72,0,23.05,250,29.5654,"Clear",3,"Field Goal","Kick Attempt Good",40276,27,"07:45:00",13,0,45,37,1,NA,0.748826084905958,3.0230828290127,2019
2019112401,3656,"2019-11-24T20:35:44.700",33.02,22.96,0.75,1.55,0.07,296.58,67.38,33469,"Stephen Hauschka","K","home","2019-11-24T07:00:00.000",39.02,30.74,72,0,23.05,250,29.5654,"Clear",4,"Extra Point","Kick Attempt Good",33469,15,"11:08:00",19,3,33,25,NA,1,3.86181722475746,0.544403714918097,2019
2019112402,1517,"2019-11-24T18:55:59.200",31.25,21.85,0.86,0.39,0.09,240.81,231.48,43937,"Aldrick Rosas","K","away","2019-11-24T05:00:00.000",44.96,33.98,65,0,12.74,250,29.7131,"Clear",2,"Extra Point","Kick Attempt Good",43937,15,"07:38:00",0,6,33,25,NA,1,4.92758562451767,0.226847301955601,2019
2019112402,1742,"2019-11-24T19:05:15.598",41.86,22.04,0.6,0.65,0.06,332.61,14.79,43937,"Aldrick Rosas","K","away","2019-11-24T05:00:00.000",44.96,33.98,65,0,12.74,250,29.7131,"Clear",2,"Field Goal","Kick Attempt No Good",43937,24,"05:50:00",0,7,42,34,0,NA,9.02679115275509,4.0043363920768,2019
2019112402,1990,"2019-11-24T19:16:13.500",41.67,29.11,0.51,0.16,0.05,306.63,24.25,43937,"Aldrick Rosas","K","away","2019-11-24T05:00:00.000",44.96,33.98,65,0,12.74,250,29.7131,"Clear",2,"Field Goal","Kick Attempt No Good",43937,25,"02:00:00",0,7,43,35,0,NA,9.06281933694858,3.8510137659727,2019
2019112402,2260,"2019-11-24T19:23:34.299",95.7,30.36,0.58,0.65,0.06,61.75,102.86,46426,"Eddy Pineiro","K","home","2019-11-24T05:00:00.000",44.96,33.98,65,0,12.74,250,29.7131,"Clear",2,"Field Goal","Kick Attempt Good",46426,8,"00:11:00",0,7,26,102,1,NA,7.63092650245553,0.3572239123251,2019
2019112402,2485,"2019-11-24T19:44:43.098",87.86,27.93,0.67,1.01,0.06,93.14,283.14,46426,"Eddy Pineiro","K","home","2019-11-24T05:00:00.000",44.96,33.98,65,0,12.74,250,29.7131,"Clear",3,"Extra Point","Kick Attempt Good",46426,15,"12:12:00",9,7,33,95,NA,1,4.48463281363653,2.3533487769169,2019
2019112402,3065,"2019-11-24T20:10:06.200",73.57,27.87,0.39,0.95,0.04,114.7,304.76,46426,"Eddy Pineiro","K","home","2019-11-24T05:00:00.000",44.96,33.98,65,0,12.74,250,29.7131,"Clear",3,"Extra Point","Kick Attempt No Good",46426,30,"05:19:00",19,7,48,80,NA,0,3.96591820956931,3.7422499283882,2019
2019112402,4123,"2019-11-24T20:47:53.598",87.97,31.51,0.54,0.61,0.06,67.86,332,43937,"Aldrick Rosas","K","away","2019-11-24T05:00:00.000",44.96,33.98,65,0,12.74,250,29.7131,"Clear",4,"Extra Point","Kick Attempt Good",43937,15,"04:10:00",19,13,33,95,NA,1,9.04783353000067,2.4890805868561,2019
2019112403,1329,"2019-11-24T18:58:14.098",24.77,22.01,0.69,1.58,0.07,210.38,152.93,41953,"Chris Boswell","K","away","2019-11-24T07:00:00.000",44.96,36.14,71,0,12.74,230,29.8194,"Clear",2,"Field Goal","Kick Attempt Good",41953,8,"03:24:00",0,0,26,18,1,NA,5.09005129246067,0.893625588557299,2019
2019112403,1457,"2019-11-24T19:07:28.000",88.03,26.7,0.19,0.42,0.02,159.86,212.02,38691,"Randy Bullock","K","home","2019-11-24T07:00:00.000",44.96,36.14,71,0,12.74,230,29.8194,"Clear",2,"Extra Point","Kick Attempt Good",38691,15,"01:55:00",6,3,33,95,NA,1,1.51338318404496,1.3225746597538,2019
2019112403,2320,"2019-11-24T19:53:12.000",87.77,28.4,0.53,1.49,0.05,61.49,290.74,41953,"Chris Boswell","K","away","2019-11-24T07:00:00.000",44.96,36.14,71,0,12.74,230,29.8194,"Clear",3,"Extra Point","Kick Attempt Good",41953,15,"11:10:00",7,9,33,95,NA,1,0.223876000122186,0.230350637279898,2019
2019112403,2642,"2019-11-24T20:07:09.700",26.14,29.26,0.54,0.58,0.05,300.12,121.13,38691,"Randy Bullock","K","home","2019-11-24T07:00:00.000",44.96,36.14,71,0,12.74,230,29.8194,"Clear",3,"Field Goal","Kick Attempt Good",38691,9,"05:11:00",7,10,27,19,1,NA,8.72770068210694,0.926433153362797,2019
2019112403,3322,"2019-11-24T20:33:18.200",46.25,28.82,0.37,0.81,0.04,345.57,23.22,41953,"Chris Boswell","K","away","2019-11-24T07:00:00.000",44.96,36.14,71,0,12.74,230,29.8194,"Clear",4,"Field Goal","Kick Attempt Good",41953,29,"12:04:00",10,10,47,39,1,NA,4.02601179819313,0.1208181023582,2019
2019112403,3937,"2019-11-24T21:00:56.200",25.8,27.74,0.86,0.94,0.08,221.58,103.97,41953,"Chris Boswell","K","away","2019-11-24T07:00:00.000",44.96,36.14,71,0,12.74,230,29.8194,"Clear",4,"Field Goal","Kick Attempt Good",41953,8,"03:21:00",10,13,26,18,1,NA,5.76515515711724,0.209865157630599,2019
2019112404,364,"2019-11-24T18:13:05.299",32.26,26.12,0.73,1.21,0.07,263.5,151.34,47953,"Austin Seibert","K","home","2019-11-24T07:00:00.000",39.02,30.74,72,0,14.98,230,29.6717,"Clear",1,"Extra Point","Kick Attempt Good",47953,15,"09:59:00",6,0,33,25,NA,1,1.52073281702149,1.6139603895574,2019
2019112404,1018,"2019-11-24T18:38:39.900",32.43,26.38,0.53,0.25,0.05,280.63,106.14,47953,"Austin Seibert","K","home","2019-11-24T07:00:00.000",39.02,30.74,72,0,14.98,230,29.6717,"Clear",1,"Extra Point","Kick Attempt Good",47953,15,"01:51:00",13,0,33,25,NA,1,0.621676578595191,0.436554954867802,2019
2019112404,1438,"2019-11-24T18:55:35.500",87.85,26.23,1.32,2.96,0.15,54.76,84.56,47953,"Austin Seibert","K","home","2019-11-24T07:00:00.000",39.02,30.74,72,0,14.98,230,29.6717,"Clear",2,"Extra Point","Kick Attempt Good",47953,15,"10:31:00",20,0,33,95,NA,1,0.39105536065762,1.0344917713633,2019
2019112404,2041,"2019-11-24T19:20:50.700",87.75,26.71,0.93,2.37,0.1,35.35,69.84,47953,"Austin Seibert","K","home","2019-11-24T07:00:00.000",39.02,30.74,72,0,14.98,230,29.6717,"Clear",2,"Extra Point","Kick Attempt Good",47953,15,"01:01:00",27,0,33,95,NA,1,0.685517537199131,0.408450940431599,2019
2019112404,2334,"2019-11-24T19:29:02.799",35.15,28.37,0.54,0.1,0.05,194.52,91.52,46298,"Jason Sanders","K","away","2019-11-24T07:00:00.000",39.02,30.74,72,0,14.98,230,29.6717,"Clear",2,"Field Goal","Kick Attempt Good",46298,18,"00:01:00",28,0,36,28,1,NA,11.1548141445993,3.9124953502658,2019
2019112404,2733,"2019-11-24T19:56:37.098",88.5,27.9,1.5,2.08,0.16,62.73,61.39,46298,"Jason Sanders","K","away","2019-11-24T07:00:00.000",39.02,30.74,72,0,14.98,230,29.6717,"Clear",3,"Extra Point","Kick Attempt Good",46298,15,"09:37:00",28,9,33,95,NA,1,1.80806873917715,0.968573056474202,2019
2019112404,2961,"2019-11-24T20:06:27.000",45.24,25.57,0.02,0.41,0,240.25,2.21,47953,"Austin Seibert","K","home","2019-11-24T07:00:00.000",39.02,30.74,72,0,14.98,230,29.6717,"Clear",3,"Field Goal","Kick Attempt No Good",47953,27,"04:08:00",28,10,46,37,0,NA,4.03780402058393,3.7776066390252,2019
2019112404,3272,"2019-11-24T20:18:31.098",88.39,27.45,1.36,2.76,0.15,45.53,66.84,46298,"Jason Sanders","K","away","2019-11-24T07:00:00.000",39.02,30.74,72,0,14.98,230,29.6717,"Clear",3,"Extra Point","Kick Attempt Good",46298,15,"00:04:00",28,16,33,95,NA,1,0.933048661594593,0.280082793499201,2019
2019112404,3571,"2019-11-24T20:30:13.098",80.96,30.25,0.31,0.21,0.03,129.68,272.14,47953,"Austin Seibert","K","home","2019-11-24T07:00:00.000",39.02,30.74,72,0,14.98,230,29.6717,"Clear",4,"Field Goal","Kick Attempt Good",47953,21,"11:25:00",28,17,40,89,1,NA,3.69811910831886,0.070950723817397,2019
2019112404,3946,"2019-11-24T20:47:33.000",95.1,27.34,0.93,2.26,0.1,64.44,71.51,47953,"Austin Seibert","K","home","2019-11-24T07:00:00.000",39.02,30.74,72,0,14.98,230,29.6717,"Clear",4,"Field Goal","Kick Attempt Good",47953,8,"06:54:00",31,17,26,102,1,NA,2.43375670317789,1.1142896991193,2019
2019112404,4215,"2019-11-24T20:59:08.598",87.94,26.42,0.66,1.06,0.07,33.12,54.1,47953,"Austin Seibert","K","home","2019-11-24T07:00:00.000",39.02,30.74,72,0,14.98,230,29.6717,"Clear",4,"Extra Point","Kick Attempt Good",47953,15,"03:26:00",40,17,33,95,NA,1,0.671616630267898,0.928518182262099,2019
2019112404,4444,"2019-11-24T21:08:19.299",31.41,24.98,0.53,1.08,0.06,244.43,193.51,46298,"Jason Sanders","K","away","2019-11-24T07:00:00.000",39.02,30.74,72,0,14.98,230,29.6717,"Clear",4,"Extra Point","Kick Attempt Good",46298,15,"00:39:00",41,23,33,25,NA,1,3.7991639753938,2.0985608939438,2019
2019112405,234,"2019-11-24T18:08:20.900",29.26,25.97,0.18,1.07,0.02,1.75,350.37,43689,"Wil Lutz","K","home","2019-11-24T05:00:00.000",55.94,39.02,53,0,3.36,320,30.0999,"Clear",1,"Extra Point","Kick Attempt Good",43689,15,"10:39:00",6,0,33,25,NA,1,0.42267393140147,0.0913077406526988,2019
2019112405,684,"2019-11-24T18:34:34.400",31.93,25.29,0.03,0.56,0.01,297.5,188.52,43689,"Wil Lutz","K","home","2019-11-24T05:00:00.000",55.94,39.02,53,0,3.36,320,30.0999,"Clear",1,"Extra Point","Kick Attempt Good",43689,15,"05:12:00",13,0,33,25,NA,1,2.71959125712444,1.2141750516387,2019
2019112405,818,"2019-11-24T18:39:27.400",87.21,24.72,0.28,0.22,0.03,102.47,257.54,48337,"Joey Slye","K","away","2019-11-24T05:00:00.000",55.94,39.02,53,0,3.36,320,30.0999,"Clear",1,"Extra Point","Kick Attempt No Good",48337,15,"03:08:00",14,6,33,95,NA,0,0.931079714234071,3.343136399523,2019
2019112405,1090,"2019-11-24T18:53:04.200",80.96,30.24,0.86,0.52,0.09,126.44,100.45,43689,"Wil Lutz","K","home","2019-11-24T05:00:00.000",55.94,39.02,53,0,3.36,320,30.0999,"Clear",2,"Field Goal","Kick Attempt Good",43689,23,"13:39:00",14,6,41,87,1,NA,2.73379464217697,1.3107642030161,2019
2019112405,1374,"2019-11-24T19:02:12.598",40.46,23.49,0.17,0.33,0.02,283.29,242.25,48337,"Joey Slye","K","away","2019-11-24T05:00:00.000",55.94,39.02,53,0,3.36,320,30.0999,"Clear",2,"Field Goal","Kick Attempt Good",48337,23,"08:13:00",17,6,41,33,1,NA,7.36697636429538,2.0992036043515,2019
2019112405,2685,"2019-11-24T20:03:44.598",67.87,24.08,0.2,0.22,0.02,89.68,52.63,48337,"Joey Slye","K","away","2019-11-24T05:00:00.000",55.94,39.02,53,0,3.36,320,30.0999,"Clear",3,"Field Goal","Kick Attempt Good",48337,34,"08:41:00",24,15,52,76,1,NA,2.27107294307521,0.741499463999798,2019
2019112405,2909,"2019-11-24T20:16:58.000",41.09,24.65,0.3,0.47,0.03,299.35,210.21,43689,"Wil Lutz","K","home","2019-11-24T05:00:00.000",55.94,39.02,53,0,3.36,320,30.0999,"Clear",3,"Extra Point","Kick Attempt Good",43689,25,"05:09:00",30,18,43,35,NA,1,1.33753131190849,1.0060897400123,2019
2019112405,3166,"2019-11-24T20:28:07.299",87.54,24.99,0.29,0.97,0.07,67.51,57.75,48337,"Joey Slye","K","away","2019-11-24T05:00:00.000",55.94,39.02,53,0,3.36,320,30.0999,"Clear",3,"Extra Point","Kick Attempt No Good",48337,15,"01:28:00",31,24,33,95,NA,0,1.68233107636403,4.1271338191859,2019
2019112405,3716,"2019-11-24T20:50:29.400",32.44,26.1,0.53,0.95,0.05,307.41,64.28,48337,"Joey Slye","K","away","2019-11-24T05:00:00.000",55.94,39.02,53,0,3.36,320,30.0999,"Clear",4,"Extra Point","Kick Attempt Good",48337,15,"09:23:00",31,30,33,25,NA,1,4.89312820516225,2.5933621715231,2019
2019112405,4351,"2019-11-24T21:20:03.799",28.07,25.32,0.77,1.16,0.08,97.85,97.69,48337,"Joey Slye","K","away","2019-11-24T05:00:00.000",55.94,39.02,53,0,3.36,320,30.0999,"Clear",4,"Field Goal","Kick Attempt No Good",48337,10,"02:00:00",31,31,28,20,0,NA,7.10738254676813,3.4287794430393,2019
2019112405,4699,"2019-11-24T21:28:14.799",88.23,31.38,0.75,1.14,0.07,174,335.78,43689,"Wil Lutz","K","home","2019-11-24T05:00:00.000",55.94,39.02,53,0,3.36,320,30.0999,"Clear",4,"Field Goal","Kick Attempt Good",43689,15,"00:03:00",31,31,33,95,1,NA,9.87205457936935,2.2890965607678,2019
2019112406,288,"2019-11-24T18:09:26.700",75.76,23.55,1.19,0.49,0.12,104.52,108.94,46236,"Daniel Carlson","K","away","2019-11-24T07:00:00.000",42.08,42.08,100,0.047,13.86,340,29.2465,"Light Rain",1,"Field Goal","Kick Attempt Good",46236,29,"10:00:00",0,0,48,81,1,NA,1.96121636267628,1.5160603089585,2019
2019112406,1397,"2019-11-24T18:59:41.700",39.62,28.59,0.4,0.58,0.04,258.38,239.91,46236,"Daniel Carlson","K","away","2019-11-24T07:00:00.000",42.08,42.08,100,0.047,13.86,340,29.2465,"Light Rain",2,"Field Goal","Kick Attempt No Good",46236,25,"07:17:00",10,3,43,35,0,NA,8.09228030291047,2.8335182749671,2019
2019112406,2213,"2019-11-24T19:41:45.799",88.44,27.79,0.4,1.11,0.03,80.94,284.56,44240,"Sam Ficken","K","home","2019-11-24T07:00:00.000",42.08,42.08,100,0.047,13.86,340,29.2465,"Light Rain",3,"Extra Point","Kick Attempt Good",44240,15,"12:58:00",19,3,33,95,NA,1,4.43221397532964,2.6323739126679,2019
2019112406,2620,"2019-11-24T19:59:11.700",88.53,27.8,0.52,0.74,0.05,78.42,279.89,44240,"Sam Ficken","K","home","2019-11-24T07:00:00.000",42.08,42.08,100,0.047,13.86,340,29.2465,"Light Rain",3,"Extra Point","Kick Attempt Good",44240,15,"06:39:00",26,3,33,95,NA,1,0.00776540953514443,0.394490174005202,2019
2019112406,2694,"2019-11-24T20:03:56.598",88.17,27.95,0.43,0.38,0.04,78.33,292.86,44240,"Sam Ficken","K","home","2019-11-24T07:00:00.000",42.08,42.08,100,0.047,13.86,340,29.2465,"Light Rain",3,"Extra Point","Kick Attempt Good",44240,15,"06:25:00",33,3,33,95,NA,1,0.230621469784019,0.165445480181599,2019
2019112407,255,"2019-11-24T18:09:27.400",82.55,24.71,0.22,0.14,0.02,90.99,310.98,31446,"Matt Prater","K","away","2019-11-24T07:00:00.000",44.78,30.92,58,0,6.96,290,29.5743,"Clear",1,"Field Goal","Kick Attempt No Good",31446,21,"09:57:00",0,0,39,89,0,NA,0.664334249998969,3.8616984159918,2019
2019112407,578,"2019-11-24T18:21:37.700",27.14,22.5,0.32,0.4,0.03,243.33,188.05,40125,"Dustin Hopkins","K","home","2019-11-24T07:00:00.000",44.78,30.92,58,0,6.96,290,29.5743,"Clear",1,"Field Goal","Kick Attempt Good",40125,10,"02:34:00",0,0,28,20,1,NA,6.50185130311628,0.5699676968582,2019
2019112407,857,"2019-11-24T18:33:57.500",22.57,29.34,0.66,1.72,0.07,225.82,258.44,31446,"Matt Prater","K","away","2019-11-24T07:00:00.000",44.78,30.92,58,0,6.96,290,29.5743,"Clear",2,"Field Goal","Kick Attempt Good",31446,5,"13:12:00",3,0,24,15,1,NA,7.49439497875493,0.211422885245401,2019
2019112407,909,"2019-11-24T18:38:18.098",86.92,27.73,0.51,0.47,0.05,72.63,238.18,40125,"Dustin Hopkins","K","home","2019-11-24T07:00:00.000",44.78,30.92,58,0,6.96,290,29.5743,"Clear",2,"Extra Point","Kick Attempt Good",40125,15,"12:54:00",9,3,33,95,NA,1,0.916361457360351,1.0599106521997,2019
2019112407,1345,"2019-11-24T19:00:15.400",82.84,29.14,0.27,0.28,0.03,94.81,184.24,40125,"Dustin Hopkins","K","home","2019-11-24T07:00:00.000",44.78,30.92,58,0,6.96,290,29.5743,"Clear",2,"Field Goal","Kick Attempt Good",40125,19,"05:48:00",10,3,37,91,1,NA,4.76719829910138,1.5539331314298,2019
2019112407,1881,"2019-11-24T19:22:33.098",47.68,29.03,0.56,0.98,0.05,354.69,52.91,31446,"Matt Prater","K","away","2019-11-24T07:00:00.000",44.78,30.92,58,0,6.96,290,29.5743,"Clear",2,"Field Goal","Kick Attempt Good",31446,31,"00:19:00",13,3,49,41,1,NA,4.63852065658944,0.291587756111099,2019
2019112407,2278,"2019-11-24T19:47:42.500",30.97,23.39,0.78,1.02,0.08,221.31,267.46,31446,"Matt Prater","K","away","2019-11-24T07:00:00.000",44.78,30.92,58,0,6.96,290,29.5743,"Clear",3,"Extra Point","Kick Attempt Good",31446,15,"10:03:00",13,12,33,25,NA,1,3.07034514971787,1.1538217755968,2019
2019112407,3142,"2019-11-24T20:24:55.500",100.44,26.88,0.4,1.93,0.04,56.45,76.96,31446,"Matt Prater","K","away","2019-11-24T07:00:00.000",44.78,30.92,58,0,6.96,290,29.5743,"Clear",4,"Field Goal","Kick Attempt Good",31446,3,"12:03:00",13,13,21,107,1,NA,0.0661147568208819,0.5546477462109,2019
