"time","x","y","s","a","dis","o","dir","event","nflId","displayName","jerseyNumber","position","team","frameId","gameId","playId","playDirection"
"2019-11-08T03:42:52.700",1.33,25.89,21.97,14.38,2.17,NA,NA,"None",NA,"football",NA,NA,"football",38,2019110700,3015,"left"
"2019-11-08T03:42:52.800",-0.68,26.16,19.74,16.43,2.03,NA,NA,"None",NA,"football",NA,NA,"football",39,2019110700,3015,"left"
"2019-11-08T03:42:52.900",-2.35,26.39,17.28,17.76,1.68,NA,NA,"field_goal",NA,"football",NA,NA,"football",40,2019110700,3015,"left"
"2019-11-08T03:42:53.000",-3.98,26.62,15.53,17.27,1.64,NA,NA,"None",NA,"football",NA,NA,"football",41,2019110700,3015,"left"
"2019-11-08T04:21:03.100",2.32,29.96,13.97,5.89,1.54,NA,NA,"None",NA,"football",NA,NA,"football",43,2019110700,3981,"left"
"2019-11-08T04:21:03.200",0.91,30.08,13.72,4.59,1.42,NA,NA,"extra_point_missed",NA,"football",NA,NA,"football",44,2019110700,3981,"left"
"2019-11-08T04:21:03.300",-0.49,30.2,13.57,3.09,1.4,NA,NA,"None",NA,"football",NA,NA,"football",45,2019110700,3981,"left"
"2019-11-08T04:21:03.400",-1.79,30.31,13.02,3.81,1.31,NA,NA,"None",NA,"football",NA,NA,"football",46,2019110700,3981,"left"
"2019-11-08T04:21:03.500",-3.07,30.41,12.64,3.96,1.28,NA,NA,"None",NA,"football",NA,NA,"football",47,2019110700,3981,"left"
"2019-11-10T18:11:09.200",5.2,25.96,22.9,5.74,2.33,NA,NA,"None",NA,"football",NA,NA,"football",34,2019111000,370,"left"
"2019-11-10T18:11:09.300",2.88,26.36,21.63,7.87,2.35,NA,NA,"None",NA,"football",NA,NA,"football",35,2019111000,370,"left"
"2019-11-10T18:11:09.400",0.44,26.79,21.26,22.79,2.48,NA,NA,"None",NA,"football",NA,NA,"football",36,2019111000,370,"left"
"2019-11-10T18:11:09.500",-1.63,27.16,18.82,29.53,2.1,NA,NA,"None",NA,"football",NA,NA,"football",37,2019111000,370,"left"
"2019-11-10T18:11:09.600",-3.81,27.55,16.63,31.37,2.22,NA,NA,"field_goal",NA,"football",NA,NA,"football",38,2019111000,370,"left"
"2019-11-10T19:08:37.200",117.79,26.63,11.58,2.7,1.35,NA,NA,"None",NA,"football",NA,NA,"football",55,2019111000,1797,"right"
"2019-11-10T19:08:37.300",118.93,26.69,11.3,3.01,1.14,NA,NA,"None",NA,"football",NA,NA,"football",56,2019111000,1797,"right"
"2019-11-10T19:08:37.400",119.87,26.73,12.07,0.53,0.94,NA,NA,"None",NA,"football",NA,NA,"football",57,2019111000,1797,"right"
"2019-11-10T19:08:37.500",121.07,26.77,12.05,0.48,1.2,NA,NA,"None",NA,"football",NA,NA,"football",58,2019111000,1797,"right"
"2019-11-10T19:08:37.600",122.44,26.88,12.74,1.12,1.38,NA,NA,"field_goal",NA,"football",NA,NA,"football",59,2019111000,1797,"right"
"2019-11-10T19:23:53.400",2.15,24.65,11.78,12.69,1.53,NA,NA,"None",NA,"football",NA,NA,"football",40,2019111000,2225,"left"
"2019-11-10T19:23:53.500",1.04,24.6,10.64,10.79,1.12,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111000,2225,"left"
"2019-11-10T19:23:53.600",-0.31,24.55,11.42,3.37,1.34,NA,NA,"extra_point",NA,"football",NA,NA,"football",42,2019111000,2225,"left"
"2019-11-10T19:23:53.700",-1.42,24.51,11.11,2.16,1.12,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111000,2225,"left"
"2019-11-10T19:23:53.800",-2.71,24.44,13.52,3.7,1.29,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111000,2225,"left"
"2019-11-10T19:47:01.300",117.37,23.11,14.97,3.73,1.55,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111000,2560,"right"
"2019-11-10T19:47:01.400",118.95,22.98,14.01,6.44,1.59,NA,NA,"extra_point_missed",NA,"football",NA,NA,"football",43,2019111000,2560,"right"
"2019-11-10T19:47:01.500",120.33,22.86,13.56,11.06,1.38,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111000,2560,"right"
"2019-11-10T19:47:01.600",121.81,22.75,13.36,13.79,1.49,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111000,2560,"right"
"2019-11-10T19:47:01.700",123.47,22.72,13.06,13.61,1.65,NA,NA,"None",NA,"football",NA,NA,"football",46,2019111000,2560,"right"
"2019-11-10T19:55:00.900",117.12,24.92,15.34,1.16,1.63,NA,NA,"None",NA,"football",NA,NA,"football",40,2019111000,2750,"right"
"2019-11-10T19:55:01.000",118.77,25.01,14.91,1.35,1.65,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111000,2750,"right"
"2019-11-10T19:55:01.100",120.37,25.1,14.62,13.83,1.59,NA,NA,"extra_point",NA,"football",NA,NA,"football",42,2019111000,2750,"right"
"2019-11-10T19:55:01.200",122.04,25.17,13.8,20.06,1.68,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111000,2750,"right"
"2019-11-10T19:55:01.300",123.62,25.29,12.73,21.98,1.59,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111000,2750,"right"
"2019-11-10T20:40:44.900",116.61,28.11,18.42,11.46,1.95,NA,NA,"None",NA,"football",NA,NA,"football",40,2019111000,3955,"right"
"2019-11-10T20:40:45.000",118.51,27.92,17.6,14.81,1.91,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111000,3955,"right"
"2019-11-10T20:40:45.100",120.37,27.75,16.65,16.68,1.87,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111000,3955,"right"
"2019-11-10T20:40:45.200",122.35,27.62,16.01,16.83,1.98,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111000,3955,"right"
"2019-11-10T20:40:45.300",124.07,27.49,14.98,13.45,1.73,NA,NA,"extra_point",NA,"football",NA,NA,"football",44,2019111000,3955,"right"
"2019-11-10T18:06:33.800",116.72,26.56,14.19,11.28,1.7,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111001,173,"right"
"2019-11-10T18:06:33.900",118.17,26.33,12.74,12.06,1.47,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111001,173,"right"
"2019-11-10T18:06:34.000",119.61,26.07,12.33,16.4,1.46,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111001,173,"right"
"2019-11-10T18:06:34.100",121,25.81,11.54,19.05,1.41,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111001,173,"right"
"2019-11-10T18:06:34.200",122.8,25.52,11.15,19.95,1.82,NA,NA,"None",NA,"football",NA,NA,"football",46,2019111001,173,"right"
"2019-11-10T18:23:40.400",118.59,25.31,14.23,30.28,1.72,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111001,572,"right"
"2019-11-10T18:23:40.500",120.01,25.23,11.55,27.14,1.43,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111001,572,"right"
"2019-11-10T18:23:40.600",121.23,25.24,9.22,23.41,1.22,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111001,572,"right"
"2019-11-10T18:23:40.700",122.26,25.28,7.27,18.92,1.03,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111001,572,"right"
"2019-11-10T18:23:40.800",123.02,25.27,5.87,14.1,0.76,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111001,572,"right"
"2019-11-10T18:37:19.700",118.06,27.64,12.77,5.09,1.2,NA,NA,"None",NA,"football",NA,NA,"football",48,2019111001,880,"right"
"2019-11-10T18:37:19.800",119.37,27.76,12.35,4.86,1.32,NA,NA,"None",NA,"football",NA,NA,"football",49,2019111001,880,"right"
"2019-11-10T18:37:19.900",120.6,27.8,11.96,4.7,1.23,NA,NA,"None",NA,"football",NA,NA,"football",50,2019111001,880,"right"
"2019-11-10T18:37:20.000",121.79,27.83,11.51,4.7,1.19,NA,NA,"None",NA,"football",NA,NA,"football",51,2019111001,880,"right"
"2019-11-10T18:37:20.100",123.02,27.94,11.32,4.25,1.24,NA,NA,"None",NA,"football",NA,NA,"football",52,2019111001,880,"right"
"2019-11-10T18:46:34.200",2.7,25.32,18.17,7.9,1.87,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111001,1125,"left"
"2019-11-10T18:46:34.300",0.92,24.99,17.55,7.46,1.81,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111001,1125,"left"
"2019-11-10T18:46:34.400",-0.77,24.68,16.83,7.28,1.72,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111001,1125,"left"
"2019-11-10T18:46:34.500",-2.52,24.32,16.63,6.2,1.79,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111001,1125,"left"
"2019-11-10T18:46:34.600",-4.11,23.98,16.04,5.93,1.63,NA,NA,"None",NA,"football",NA,NA,"football",46,2019111001,1125,"left"
"2019-11-10T18:57:34.100",3.16,27.75,18.44,7.68,2.04,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111001,1401,"left"
"2019-11-10T18:57:34.200",1.27,27.84,17.97,6.58,1.9,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111001,1401,"left"
"2019-11-10T18:57:34.300",-0.59,27.89,17.42,6.56,1.86,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111001,1401,"left"
"2019-11-10T18:57:34.400",-2.37,27.97,16.99,9.12,1.78,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111001,1401,"left"
"2019-11-10T18:57:34.500",-4.1,28.03,16.39,10.66,1.73,NA,NA,"None",NA,"football",NA,NA,"football",46,2019111001,1401,"left"
"2019-11-10T19:17:24.100",117.75,25.76,14.92,6.27,1.52,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111001,1773,"right"
"2019-11-10T19:17:24.200",119.34,25.77,14.17,6.94,1.59,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111001,1773,"right"
"2019-11-10T19:17:24.300",120.73,25.79,13.49,6.74,1.38,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111001,1773,"right"
"2019-11-10T19:17:24.400",121.93,25.78,13.43,4.98,1.2,NA,NA,"None",NA,"football",NA,NA,"football",46,2019111001,1773,"right"
"2019-11-10T19:17:24.500",123.33,25.78,13.19,4.49,1.4,NA,NA,"None",NA,"football",NA,NA,"football",47,2019111001,1773,"right"
"2019-11-10T19:47:28.600",3.7,25.96,19.76,7.85,2.04,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111001,2279,"left"
"2019-11-10T19:47:28.700",1.75,25.77,19.07,7.59,1.96,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111001,2279,"left"
"2019-11-10T19:47:28.800",-0.13,25.58,18.43,7.25,1.89,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111001,2279,"left"
"2019-11-10T19:47:28.900",-1.96,25.38,17.84,6.83,1.84,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111001,2279,"left"
"2019-11-10T19:47:29.000",-3.74,25.18,17.32,6.49,1.79,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111001,2279,"left"
"2019-11-10T20:00:58.400",4.14,28.38,17.56,8.64,1.8,NA,NA,"None",NA,"football",NA,NA,"football",39,2019111001,2535,"left"
"2019-11-10T20:00:58.500",2.36,28.36,17.5,6.27,1.78,NA,NA,"None",NA,"football",NA,NA,"football",40,2019111001,2535,"left"
"2019-11-10T20:00:58.600",0.46,28.32,17.45,5.27,1.9,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111001,2535,"left"
"2019-11-10T20:00:58.700",-1.36,28.27,16.88,5.98,1.81,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111001,2535,"left"
"2019-11-10T20:00:58.800",-3.05,28.22,16.03,7.42,1.7,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111001,2535,"left"
"2019-11-10T20:08:37.000",3.8,28.29,16.96,7.42,1.76,NA,NA,"None",NA,"football",NA,NA,"football",40,2019111001,2687,"left"
"2019-11-10T20:08:37.100",2.09,28.29,16.43,6.72,1.71,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111001,2687,"left"
"2019-11-10T20:08:37.200",0.41,28.25,16,6.22,1.67,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111001,2687,"left"
"2019-11-10T20:08:37.300",-1.22,28.17,15.62,5.71,1.63,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111001,2687,"left"
"2019-11-10T20:08:37.400",-2.89,28.03,15.65,4.74,1.68,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111001,2687,"left"
"2019-11-10T20:42:10.200",2.71,25.17,15.54,5.23,1.59,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111001,3451,"left"
"2019-11-10T20:42:10.300",1.16,25.04,15.23,4.78,1.55,NA,NA,"None",NA,"football",NA,NA,"football",46,2019111001,3451,"left"
"2019-11-10T20:42:10.400",-0.37,24.88,15.06,4.16,1.54,NA,NA,"None",NA,"football",NA,NA,"football",47,2019111001,3451,"left"
"2019-11-10T20:42:10.500",-1.87,24.7,14.9,3.77,1.52,NA,NA,"None",NA,"football",NA,NA,"football",48,2019111001,3451,"left"
"2019-11-10T20:42:10.600",-3.34,24.51,14.64,3.72,1.48,NA,NA,"None",NA,"football",NA,NA,"football",49,2019111001,3451,"left"
"2019-11-10T18:09:13.700",1.92,31.69,11.42,3.09,1.24,NA,NA,"extra_point_missed",NA,"football",NA,NA,"football",53,2019111002,216,"left"
"2019-11-10T18:09:13.800",0.73,31.82,11.2,2.93,1.19,NA,NA,"None",NA,"football",NA,NA,"football",54,2019111002,216,"left"
"2019-11-10T18:09:13.900",-0.42,31.87,11.14,4.04,1.15,NA,NA,"None",NA,"football",NA,NA,"football",55,2019111002,216,"left"
"2019-11-10T18:09:14.000",-1.58,31.88,11.15,3.7,1.17,NA,NA,"None",NA,"football",NA,NA,"football",56,2019111002,216,"left"
"2019-11-10T18:09:14.100",-2.68,31.91,10.79,3.59,1.1,NA,NA,"None",NA,"football",NA,NA,"football",57,2019111002,216,"left"
"2019-11-10T18:52:14.000",4.81,25.15,14.61,7.89,1.52,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111002,1285,"left"
"2019-11-10T18:52:14.100",3.32,25.1,14.06,7.18,1.49,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111002,1285,"left"
"2019-11-10T18:52:14.200",1.87,25.03,13.73,5.92,1.45,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111002,1285,"left"
"2019-11-10T18:52:14.300",0.33,24.82,14.13,3.81,1.56,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111002,1285,"left"
"2019-11-10T18:52:14.400",-1.1,24.67,14.08,3.35,1.44,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111002,1285,"left"
"2019-11-10T19:05:34.000",114.76,25.98,23.53,11.39,2.41,NA,NA,"None",NA,"football",NA,NA,"football",34,2019111002,1635,"right"
"2019-11-10T19:05:34.100",117.06,26.15,22.44,11.04,2.3,NA,NA,"None",NA,"football",NA,NA,"football",35,2019111002,1635,"right"
"2019-11-10T19:05:34.200",119.28,26.31,21.53,10.38,2.23,NA,NA,"None",NA,"football",NA,NA,"football",36,2019111002,1635,"right"
"2019-11-10T19:05:34.300",121.5,26.34,21,9.17,2.22,NA,NA,"field_goal",NA,"football",NA,NA,"football",37,2019111002,1635,"right"
"2019-11-10T19:05:34.400",123.52,26.44,19.98,9.08,2.02,NA,NA,"None",NA,"football",NA,NA,"football",38,2019111002,1635,"right"
"2019-11-10T19:23:09.600",2.31,23.14,14.45,6.7,1.48,NA,NA,"field_goal_missed",NA,"football",NA,NA,"football",43,2019111002,2000,"left"
"2019-11-10T19:23:09.700",0.74,22.49,14.68,5.33,1.7,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111002,2000,"left"
"2019-11-10T19:23:09.800",-0.83,21.97,14.86,4.09,1.66,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111002,2000,"left"
"2019-11-10T19:23:09.900",-2.18,21.43,14.41,3.85,1.45,NA,NA,"None",NA,"football",NA,NA,"football",46,2019111002,2000,"left"
"2019-11-10T19:23:10.000",-3.49,20.92,13.95,4.04,1.4,NA,NA,"None",NA,"football",NA,NA,"football",47,2019111002,2000,"left"
"2019-11-10T20:07:14.000",3.41,25.79,14.13,4.2,1.61,NA,NA,"None",NA,"football",NA,NA,"football",48,2019111002,2828,"left"
"2019-11-10T20:07:14.100",1.88,25.74,14.18,3.22,1.53,NA,NA,"None",NA,"football",NA,NA,"football",49,2019111002,2828,"left"
"2019-11-10T20:07:14.200",0.48,25.61,13.75,3.45,1.4,NA,NA,"None",NA,"football",NA,NA,"football",50,2019111002,2828,"left"
"2019-11-10T20:07:14.300",-0.87,25.5,13.48,5.04,1.36,NA,NA,"None",NA,"football",NA,NA,"football",51,2019111002,2828,"left"
"2019-11-10T20:07:14.400",-2.24,25.38,13.34,4.62,1.37,NA,NA,"None",NA,"football",NA,NA,"football",52,2019111002,2828,"left"
"2019-11-10T20:50:23.600",3.68,25.23,13.96,4.98,1.41,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111002,3770,"left"
"2019-11-10T20:50:23.700",2.3,25.33,13.59,4.98,1.38,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111002,3770,"left"
"2019-11-10T20:50:23.800",0.93,25.39,13.37,4.62,1.37,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111002,3770,"left"
"2019-11-10T20:50:23.900",-0.37,25.46,12.87,4.55,1.3,NA,NA,"None",NA,"football",NA,NA,"football",46,2019111002,3770,"left"
"2019-11-10T20:50:24.000",-1.58,25.53,12.22,4.81,1.22,NA,NA,"None",NA,"football",NA,NA,"football",47,2019111002,3770,"left"
"2019-11-10T21:08:12.200",116.29,27.86,18.02,10.63,1.86,NA,NA,"None",NA,"football",NA,NA,"football",38,2019111002,4172,"right"
"2019-11-10T21:08:12.300",118.13,27.93,17.35,9.2,1.84,NA,NA,"None",NA,"football",NA,NA,"football",39,2019111002,4172,"right"
"2019-11-10T21:08:12.400",119.88,27.96,16.72,8.08,1.75,NA,NA,"None",NA,"football",NA,NA,"football",40,2019111002,4172,"right"
"2019-11-10T21:08:12.500",121.74,28.02,16.79,6.08,1.85,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111002,4172,"right"
"2019-11-10T21:08:12.600",123.41,28.06,16.32,5.62,1.68,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111002,4172,"right"
"2019-11-10T21:15:32.300",2.13,22.7,11.06,3.8,1.12,NA,NA,"None",NA,"football",NA,NA,"football",59,2019111002,4405,"left"
"2019-11-10T21:15:32.400",1.05,22.58,10.73,3.81,1.09,NA,NA,"None",NA,"football",NA,NA,"football",60,2019111002,4405,"left"
"2019-11-10T21:15:32.500",-0.01,22.48,10.38,3.82,1.06,NA,NA,"None",NA,"football",NA,NA,"football",61,2019111002,4405,"left"
"2019-11-10T21:15:32.600",-1.02,22.4,10.02,3.81,1.02,NA,NA,"None",NA,"football",NA,NA,"football",62,2019111002,4405,"left"
"2019-11-10T21:15:32.700",-1.95,22.35,9.73,3.78,0.93,NA,NA,"None",NA,"football",NA,NA,"football",63,2019111002,4405,"left"
"2019-11-10T21:42:50.000",117.39,26.43,17.09,7.6,1.8,NA,NA,"None",NA,"football",NA,NA,"football",40,2019111003,457,"right"
"2019-11-10T21:42:50.100",119.27,26.5,17.09,5.49,1.88,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111003,457,"right"
"2019-11-10T21:42:50.200",120.95,26.55,16.54,5.51,1.68,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111003,457,"right"
"2019-11-10T21:42:50.300",122.64,26.59,16.22,5.02,1.69,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111003,457,"right"
"2019-11-10T21:42:50.400",124.22,26.63,15.7,4.84,1.59,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111003,457,"right"
"2019-11-10T21:53:08.800",2.65,26.26,14.26,6.52,1.51,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111003,695,"left"
"2019-11-10T21:53:08.900",1.22,26.31,13.8,5.6,1.43,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111003,695,"left"
"2019-11-10T21:53:09.000",-0.18,26.36,13.47,4.81,1.4,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111003,695,"left"
"2019-11-10T21:53:09.100",-1.46,26.4,12.77,4.53,1.28,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111003,695,"left"
"2019-11-10T21:53:09.200",-2.75,26.44,12.62,3.63,1.29,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111003,695,"left"
"2019-11-10T22:04:47.300",2.89,26.18,14.86,3.58,1.56,NA,NA,"None",NA,"football",NA,NA,"football",49,2019111003,937,"left"
"2019-11-10T22:04:47.400",1.4,26.02,14.6,3.63,1.5,NA,NA,"None",NA,"football",NA,NA,"football",50,2019111003,937,"left"
"2019-11-10T22:04:47.500",-0.06,25.87,14.34,3.62,1.47,NA,NA,"None",NA,"football",NA,NA,"football",51,2019111003,937,"left"
"2019-11-10T22:04:47.600",-1.47,25.73,14.02,3.63,1.42,NA,NA,"None",NA,"football",NA,NA,"football",52,2019111003,937,"left"
"2019-11-10T22:04:47.700",-2.85,25.58,13.65,3.77,1.38,NA,NA,"None",NA,"football",NA,NA,"football",53,2019111003,937,"left"
"2019-11-10T22:22:32.700",114.1,26.67,14.45,13.18,1.51,NA,NA,"None",NA,"football",NA,NA,"football",40,2019111003,1292,"right"
"2019-11-10T22:22:32.800",115.53,26.67,13.34,11.61,1.43,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111003,1292,"right"
"2019-11-10T22:22:32.900",116.85,26.64,12.41,10.14,1.32,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111003,1292,"right"
"2019-11-10T22:22:33.000",118.08,26.61,11.6,8.71,1.22,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111003,1292,"right"
"2019-11-10T22:22:33.100",119.32,26.61,11.45,6.49,1.25,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111003,1292,"right"
"2019-11-10T23:16:27.600",110.09,26.45,12.94,9.78,1.36,NA,NA,"None",NA,"football",NA,NA,"football",41,2019111003,2236,"right"
"2019-11-10T23:16:27.700",111.33,26.56,12.01,9.17,1.24,NA,NA,"None",NA,"football",NA,NA,"football",42,2019111003,2236,"right"
"2019-11-10T23:16:27.800",112.57,26.69,11.49,7.91,1.25,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111003,2236,"right"
"2019-11-10T23:16:27.900",113.79,26.81,11.16,6.61,1.22,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111003,2236,"right"
"2019-11-10T23:16:28.000",114.92,26.95,10.76,5.66,1.14,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111003,2236,"right"
"2019-11-10T23:43:54.100",117.59,24,12.58,2.55,1.27,NA,NA,"None",NA,"football",NA,NA,"football",48,2019111003,2890,"right"
"2019-11-10T23:43:54.200",118.84,23.87,12.53,2.45,1.26,NA,NA,"None",NA,"football",NA,NA,"football",49,2019111003,2890,"right"
"2019-11-10T23:43:54.300",120.09,23.72,12.44,2.44,1.25,NA,NA,"None",NA,"football",NA,NA,"football",50,2019111003,2890,"right"
"2019-11-10T23:43:54.400",121.32,23.57,12.27,2.53,1.24,NA,NA,"None",NA,"football",NA,NA,"football",51,2019111003,2890,"right"
"2019-11-10T23:43:54.500",122.52,23.42,11.99,2.74,1.21,NA,NA,"None",NA,"football",NA,NA,"football",52,2019111003,2890,"right"
"2019-11-10T18:11:52.700",117.36,26.22,15.54,5.34,1.58,NA,NA,"None",NA,"football",NA,NA,"football",46,2019111004,368,"right"
"2019-11-10T18:11:52.800",118.89,25.97,15.18,4.79,1.55,NA,NA,"None",NA,"football",NA,NA,"football",47,2019111004,368,"right"
"2019-11-10T18:11:52.900",120.38,25.74,14.77,4.59,1.5,NA,NA,"None",NA,"football",NA,NA,"football",48,2019111004,368,"right"
"2019-11-10T18:11:53.000",121.83,25.52,14.38,4.6,1.47,NA,NA,"None",NA,"football",NA,NA,"football",49,2019111004,368,"right"
"2019-11-10T18:11:53.100",123.15,25.32,13.46,5.58,1.34,NA,NA,"None",NA,"football",NA,NA,"football",50,2019111004,368,"right"
"2019-11-10T18:21:38.500",3.33,27.44,21.24,10.19,2.17,NA,NA,"None",NA,"football",NA,NA,"football",36,2019111004,638,"left"
"2019-11-10T18:21:38.600",1.25,27.54,20.24,10.05,2.08,NA,NA,"None",NA,"football",NA,NA,"football",37,2019111004,638,"left"
"2019-11-10T18:21:38.700",-0.73,27.63,19.27,9.72,1.98,NA,NA,"None",NA,"football",NA,NA,"football",38,2019111004,638,"left"
"2019-11-10T18:21:38.800",-2.63,27.72,17.34,12.92,1.9,NA,NA,"None",NA,"football",NA,NA,"football",39,2019111004,638,"left"
"2019-11-10T18:21:38.900",-4.3,27.81,16.08,12.32,1.67,NA,NA,"None",NA,"football",NA,NA,"football",40,2019111004,638,"left"
"2019-11-10T18:44:35.600",2.69,25.82,18.85,7.62,1.89,NA,NA,"None",NA,"football",NA,NA,"football",37,2019111004,1198,"left"
"2019-11-10T18:44:35.700",0.89,25.49,18.26,6.51,1.83,NA,NA,"None",NA,"football",NA,NA,"football",38,2019111004,1198,"left"
"2019-11-10T18:44:35.800",-0.89,25.12,17.81,5.86,1.82,NA,NA,"None",NA,"football",NA,NA,"football",39,2019111004,1198,"left"
"2019-11-10T18:44:35.900",-2.55,24.8,16.86,6.28,1.69,NA,NA,"None",NA,"football",NA,NA,"football",40,2019111004,1198,"left"
"2019-11-10T18:44:36.000",-4.02,24.55,15.12,9.21,1.49,NA,NA,"extra_point",NA,"football",NA,NA,"football",41,2019111004,1198,"left"
"2019-11-10T19:16:39.400",2.52,24.65,15.98,5.78,1.65,NA,NA,"None",NA,"football",NA,NA,"football",43,2019111004,1908,"left"
"2019-11-10T19:16:39.500",0.91,24.63,15.59,5.39,1.61,NA,NA,"None",NA,"football",NA,NA,"football",44,2019111004,1908,"left"
"2019-11-10T19:16:39.600",-0.65,24.61,15.21,4.98,1.57,NA,NA,"None",NA,"football",NA,NA,"football",45,2019111004,1908,"left"
"2019-11-10T19:16:39.700",-2.15,24.58,14.72,4.86,1.5,NA,NA,"None",NA,"football",NA,NA,"football",46,2019111004,1908,"left"
"2019-11-10T19:16:39.800",-3.53,24.54,13.91,5.61,1.38,NA,NA,"None",NA,"football",NA,NA,"football",47,2019111004,1908,"left"
"2019-11-10T19:25:34.800",117.63,25.83,14.81,5.94,1.67,NA,NA,"None",NA,"football",NA,NA,"football",46,2019111004,2262,"right"
"2019-11-10T19:25:34.900",119.1,25.9,14.21,6.01,1.47,NA,NA,"None",NA,"football",NA,NA,"football",47,2019111004,2262,"right"
"2019-11-10T19:25:35.000",120.47,25.97,13.61,5.99,1.37,NA,NA,"None",NA,"football",NA,NA,"football",48,2019111004,2262,"right"
"2019-11-10T19:25:35.100",121.8,26,13.02,5.8,1.33,NA,NA,"field_goal",NA,"football",NA,NA,"football",49,2019111004,2262,"right"
"2019-11-10T19:25:35.200",123.07,26.03,12.46,5.47,1.27,NA,NA,"None",NA,"football",NA,NA,"football",50,2019111004,2262,"right"
"2019-11-10T20:05:08.100",116.64,25.83,19.88,27.25,2.4,NA,NA,"None",NA,"football",NA,NA,"football",38,2019111004,2922,"right"
"2019-11-10T20:05:08.200",118.75,25.53,17.88,29.23,2.13,NA,NA,"None",NA,"football",NA,NA,"football",39,2019111004,2922,"right"
"2019-11-10T20:05:08.300",120.59,25.25,15.47,28.14,1.87,NA,NA,"field_goal",NA,"football",NA,NA,"football",40,2019111004,2922,"right"
