"time","x_ball","y_ball","s_ball","a_ball","dis_ball","event","nflId","displayName","frameId","playId","gameId"
"2019-11-17T20:37:54.200",-2.79,26.41,16.72,26.5,1.95,"extra_point",43846,"Ka'imi Fairbairn",41,4039,2019111700
"2019-11-17T20:37:54.300",-4.48,26.31,14.58,22.33,1.69,"None",43846,"Ka'imi Fairbairn",42,4039,2019111700
"2019-11-17T20:46:39.800",117.54,25.21,12.84,5.34,1.33,"None",39470,"Justin Tucker",43,4271,2019111700
"2019-11-17T20:46:39.900",118.84,25.2,12.54,4.58,1.3,"extra_point",39470,"Justin Tucker",44,4271,2019111700
"2019-11-17T20:46:40.000",120.08,25.19,12.15,4.04,1.23,"None",39470,"Justin Tucker",45,4271,2019111700
"2019-11-17T20:46:40.100",121.32,25.2,12.14,2.11,1.24,"None",39470,"Justin Tucker",46,4271,2019111700
"2019-11-17T20:46:40.200",122.52,25.21,11.94,2.11,1.2,"None",39470,"Justin Tucker",47,4271,2019111700
"2019-11-17T18:08:37.100",116.75,26.18,14.48,5.32,1.52,"None",45576,"Younghoe Koo",43,216,2019111701
"2019-11-17T18:08:37.200",118.2,26.11,14.15,4.57,1.46,"None",45576,"Younghoe Koo",44,216,2019111701
"2019-11-17T18:08:37.300",119.63,26.03,13.94,3.59,1.43,"None",45576,"Younghoe Koo",45,216,2019111701
"2019-11-17T18:08:37.400",121,25.97,13.58,3.48,1.37,"None",45576,"Younghoe Koo",46,216,2019111701
"2019-11-17T18:08:37.500",122.34,25.92,13.23,3.62,1.34,"None",45576,"Younghoe Koo",47,216,2019111701
"2019-11-17T18:19:29.100",117.96,23.61,12.81,2.61,1.32,"None",45576,"Younghoe Koo",46,511,2019111701
"2019-11-17T18:19:29.200",119.33,23.55,11.99,4.08,1.37,"None",45576,"Younghoe Koo",47,511,2019111701
"2019-11-17T18:19:29.300",120.52,23.5,11.65,4.91,1.19,"None",45576,"Younghoe Koo",48,511,2019111701
"2019-11-17T18:19:29.400",121.66,23.45,11.17,4.77,1.14,"None",45576,"Younghoe Koo",49,511,2019111701
"2019-11-17T18:19:29.500",122.75,23.41,10.71,4.59,1.09,"None",45576,"Younghoe Koo",50,511,2019111701
"2019-11-17T18:39:17.900",118.27,27.35,13.06,7.05,1.33,"None",45576,"Younghoe Koo",43,832,2019111701
"2019-11-17T18:39:18.000",119.5,27.69,12.45,6.6,1.27,"None",45576,"Younghoe Koo",44,832,2019111701
"2019-11-17T18:39:18.100",120.66,28.04,11.87,6.02,1.22,"None",45576,"Younghoe Koo",45,832,2019111701
"2019-11-17T18:39:18.200",121.77,28.4,11.34,5.7,1.17,"None",45576,"Younghoe Koo",46,832,2019111701
"2019-11-17T18:39:18.300",122.82,28.76,10.77,6.06,1.12,"None",45576,"Younghoe Koo",47,832,2019111701
"2019-11-17T19:05:07.500",4.51,25.46,23.13,11.93,2.35,"None",45576,"Younghoe Koo",33,1386,2019111701
"2019-11-17T19:05:07.600",2.39,25.61,22.27,10.79,2.13,"None",45576,"Younghoe Koo",34,1386,2019111701
"2019-11-17T19:05:07.700",0.27,25.74,21.19,10.24,2.12,"None",45576,"Younghoe Koo",35,1386,2019111701
"2019-11-17T19:05:07.800",-1.68,25.86,19.72,10.61,1.96,"None",45576,"Younghoe Koo",36,1386,2019111701
"2019-11-17T19:05:07.900",-3.3,25.98,17.11,13.39,1.62,"None",45576,"Younghoe Koo",37,1386,2019111701
"2019-11-17T19:23:23.500",2.41,25.92,16.12,6.4,1.66,"None",45576,"Younghoe Koo",41,1859,2019111701
"2019-11-17T19:23:23.600",0.66,25.57,15.64,6.74,1.79,"None",45576,"Younghoe Koo",42,1859,2019111701
"2019-11-17T19:23:23.700",-0.86,25.28,15.2,5.89,1.55,"None",45576,"Younghoe Koo",43,1859,2019111701
"2019-11-17T19:23:23.800",-2.19,25.02,14.86,4.58,1.35,"extra_point",45576,"Younghoe Koo",44,1859,2019111701
"2019-11-17T19:23:23.900",-3.49,24.8,13.54,6.44,1.32,"None",45576,"Younghoe Koo",45,1859,2019111701
"2019-11-17T20:30:36.800",117.46,26.04,16.76,9.34,1.72,"None",48337,"Joey Slye",39,3344,2019111701
"2019-11-17T20:30:36.900",119.13,25.95,16.03,8.64,1.67,"None",48337,"Joey Slye",40,3344,2019111701
"2019-11-17T20:30:37.000",120.66,25.86,15.04,8.65,1.53,"None",48337,"Joey Slye",41,3344,2019111701
"2019-11-17T20:30:37.100",122.08,25.78,14.05,8.59,1.43,"None",48337,"Joey Slye",42,3344,2019111701
"2019-11-17T20:30:37.200",123.38,25.7,12.9,8.77,1.29,"None",48337,"Joey Slye",43,3344,2019111701
"2019-11-17T20:46:25.600",3.33,27.14,19.74,9.79,2.03,"None",45576,"Younghoe Koo",38,3693,2019111701
"2019-11-17T20:46:25.700",1.41,26.89,18.83,9.35,1.94,"None",45576,"Younghoe Koo",39,3693,2019111701
"2019-11-17T20:46:25.800",-0.42,26.66,17.92,9.03,1.84,"field_goal",45576,"Younghoe Koo",40,3693,2019111701
"2019-11-17T20:46:25.900",-1.98,26.43,15.97,10.75,1.58,"None",45576,"Younghoe Koo",41,3693,2019111701
"2019-11-17T20:46:26.000",-3.5,26.21,14.87,10.44,1.54,"None",45576,"Younghoe Koo",42,3693,2019111701
"2019-11-17T18:08:52.600",2.53,26.23,16.88,16.17,1.8,"None",31446,"Matt Prater",40,257,2019111702
"2019-11-17T18:08:52.700",0.97,26.52,15.03,15.58,1.59,"None",31446,"Matt Prater",41,257,2019111702
"2019-11-17T18:08:52.800",-0.43,26.84,13.57,14.22,1.43,"extra_point",31446,"Matt Prater",42,257,2019111702
"2019-11-17T18:08:52.900",-1.68,27.15,12.22,13.04,1.29,"None",31446,"Matt Prater",43,257,2019111702
"2019-11-17T18:08:53.000",-2.24,27.09,10.22,12.2,0.56,"None",31446,"Matt Prater",44,257,2019111702
"2019-11-17T18:47:22.400",1.95,27.52,13.83,12.03,1.53,"None",40775,"Brett Maher",42,1220,2019111702
"2019-11-17T18:47:22.500",0.58,27.53,12.18,12.85,1.37,"None",40775,"Brett Maher",43,1220,2019111702
"2019-11-17T18:47:22.600",-0.62,27.63,11.2,16.35,1.21,"None",40775,"Brett Maher",44,1220,2019111702
"2019-11-17T18:47:22.700",-1.72,27.65,9.93,14.38,1.1,"None",40775,"Brett Maher",45,1220,2019111702
"2019-11-17T18:47:22.800",-2.64,27.7,8.6,12.35,0.92,"None",40775,"Brett Maher",46,1220,2019111702
"2019-11-17T19:15:49.700",1.39,26.07,8.68,10.09,0.9,"None",40775,"Brett Maher",43,1868,2019111702
"2019-11-17T19:15:49.800",0.25,26.14,7.85,9.32,1.14,"None",40775,"Brett Maher",44,1868,2019111702
"2019-11-17T19:15:49.900",-0.48,26.17,6.82,12.12,0.73,"None",40775,"Brett Maher",45,1868,2019111702
"2019-11-17T19:15:50.000",-1.49,26.25,6.15,12.92,1.01,"None",40775,"Brett Maher",46,1868,2019111702
"2019-11-17T19:15:50.100",-2.05,26.28,4.98,11.59,0.55,"None",40775,"Brett Maher",47,1868,2019111702
"2019-11-17T19:28:45.700",2.03,27.36,15.69,8.13,1.6,"None",40775,"Brett Maher",42,2221,2019111702
"2019-11-17T19:28:45.800",0.54,27.49,14.8,7.93,1.49,"None",40775,"Brett Maher",43,2221,2019111702
"2019-11-17T19:28:45.900",-0.65,27.76,13.43,8.41,1.22,"None",40775,"Brett Maher",44,2221,2019111702
"2019-11-17T19:28:46.000",-1.84,27.96,12.36,8.35,1.21,"None",40775,"Brett Maher",45,2221,2019111702
"2019-11-17T19:28:46.100",-2.98,28.05,10.73,9.84,1.14,"None",40775,"Brett Maher",46,2221,2019111702
"2019-11-17T20:06:07.300",113.41,26.02,15.02,8.79,1.52,"None",40775,"Brett Maher",41,2931,2019111702
"2019-11-17T20:06:07.400",115.32,25.8,15.78,5.61,1.93,"None",40775,"Brett Maher",42,2931,2019111702
"2019-11-17T20:06:07.500",117.08,25.61,15.86,4.57,1.77,"None",40775,"Brett Maher",43,2931,2019111702
"2019-11-17T20:06:07.600",118.57,25.4,14.99,5.08,1.5,"None",40775,"Brett Maher",44,2931,2019111702
"2019-11-17T20:06:07.700",119.75,25.2,13.51,6.78,1.2,"None",40775,"Brett Maher",45,2931,2019111702
"2019-11-17T18:20:08.200",117.22,26.22,16.5,7.26,1.71,"None",43068,"Josh Lambo",42,460,2019111703
"2019-11-17T18:20:08.300",118.79,26.24,15.6,7.19,1.57,"None",43068,"Josh Lambo",43,460,2019111703
"2019-11-17T18:20:08.400",120.36,26.16,15.08,6.75,1.58,"None",43068,"Josh Lambo",44,460,2019111703
"2019-11-17T18:20:08.500",122.01,26.15,13.78,8.75,1.65,"None",43068,"Josh Lambo",45,460,2019111703
"2019-11-17T18:20:08.600",123.35,26.1,12.88,8.74,1.34,"None",43068,"Josh Lambo",46,460,2019111703
"2019-11-17T18:32:18.800",3.36,26.7,20.88,10.32,2.06,"None",21213,"Adam Vinatieri",41,773,2019111703
"2019-11-17T18:32:18.900",1.32,26.82,19.89,10.01,2.04,"None",21213,"Adam Vinatieri",42,773,2019111703
"2019-11-17T18:32:19.000",-0.36,26.7,18.17,10.62,1.68,"None",21213,"Adam Vinatieri",43,773,2019111703
"2019-11-17T18:32:19.100",-2.12,26.77,17.12,10.3,1.76,"None",21213,"Adam Vinatieri",44,773,2019111703
"2019-11-17T18:32:19.200",-3.57,26.56,15.55,10.68,1.46,"None",21213,"Adam Vinatieri",45,773,2019111703
"2019-11-17T18:51:27.200",117.89,25.51,15.23,10.73,1.58,"None",21213,"Adam Vinatieri",42,1195,2019111703
"2019-11-17T18:51:27.300",119.41,25.48,14.46,9.64,1.52,"None",21213,"Adam Vinatieri",43,1195,2019111703
"2019-11-17T18:51:27.400",120.86,25.43,13.78,8.58,1.46,"None",21213,"Adam Vinatieri",44,1195,2019111703
"2019-11-17T18:51:27.500",122.24,25.42,13.2,7.68,1.38,"None",21213,"Adam Vinatieri",45,1195,2019111703
"2019-11-17T18:51:27.600",123.54,25.41,12.52,6.98,1.29,"None",21213,"Adam Vinatieri",46,1195,2019111703
"2019-11-17T19:57:33.900",116.63,27.9,18.52,11.04,1.99,"None",21213,"Adam Vinatieri",39,2455,2019111703
"2019-11-17T19:57:34.000",118.52,28.21,17.26,11.96,1.91,"None",21213,"Adam Vinatieri",40,2455,2019111703
"2019-11-17T19:57:34.100",120.18,28.34,16.11,11.33,1.67,"None",21213,"Adam Vinatieri",41,2455,2019111703
"2019-11-17T19:57:34.200",121.59,28.61,15.66,8.79,1.44,"None",21213,"Adam Vinatieri",42,2455,2019111703
"2019-11-17T19:57:34.300",123.12,28.83,14.97,8.03,1.55,"None",21213,"Adam Vinatieri",43,2455,2019111703
"2019-11-17T20:15:56.700",116.54,25.64,19.26,9.76,1.97,"None",21213,"Adam Vinatieri",40,2869,2019111703
"2019-11-17T20:15:56.800",118.39,25.46,18.32,9.44,1.87,"None",21213,"Adam Vinatieri",41,2869,2019111703
"2019-11-17T20:15:56.900",120.2,25.26,17.52,8.95,1.82,"None",21213,"Adam Vinatieri",42,2869,2019111703
"2019-11-17T20:15:57.000",121.76,25.21,16.14,9.37,1.55,"None",21213,"Adam Vinatieri",43,2869,2019111703
"2019-11-17T20:15:57.100",123.23,25.15,14.95,9.29,1.47,"None",21213,"Adam Vinatieri",44,2869,2019111703
"2019-11-17T20:26:56.900",116.98,22.09,12.42,3.27,1.31,"None",43068,"Josh Lambo",51,3100,2019111703
"2019-11-17T20:26:57.000",118.19,21.94,12.1,3.28,1.23,"None",43068,"Josh Lambo",52,3100,2019111703
"2019-11-17T20:26:57.100",119.72,22.01,12.42,2.75,1.53,"None",43068,"Josh Lambo",53,3100,2019111703
"2019-11-17T20:26:57.200",120.96,21.93,12.18,3.93,1.24,"None",43068,"Josh Lambo",54,3100,2019111703
"2019-11-17T20:26:57.300",122.15,21.87,11.79,3.67,1.2,"None",43068,"Josh Lambo",55,3100,2019111703
"2019-11-17T20:31:47.800",3.62,26.61,18.41,9.65,1.91,"None",21213,"Adam Vinatieri",61,3222,2019111703
"2019-11-17T20:31:47.900",1.79,26.56,17.57,9.16,1.84,"None",21213,"Adam Vinatieri",62,3222,2019111703
"2019-11-17T20:31:48.000",0.02,26.53,16.8,8.65,1.76,"None",21213,"Adam Vinatieri",63,3222,2019111703
"2019-11-17T20:31:48.100",-1.64,26.52,16,8.23,1.66,"None",21213,"Adam Vinatieri",64,3222,2019111703
"2019-11-17T20:31:48.200",-3.08,26.48,14.9,8.34,1.44,"None",21213,"Adam Vinatieri",65,3222,2019111703
"2019-11-17T18:08:19.400",2.1,24.64,12.61,5.2,1.29,"None",33469,"Stephen Hauschka",51,196,2019111704
"2019-11-17T18:08:19.500",0.88,24.42,12.1,5.16,1.24,"None",33469,"Stephen Hauschka",52,196,2019111704
"2019-11-17T18:08:19.600",-0.28,24.2,11.58,5.1,1.18,"None",33469,"Stephen Hauschka",53,196,2019111704
"2019-11-17T18:08:19.700",-0.99,24.08,11.24,5.06,0.72,"None",33469,"Stephen Hauschka",54,196,2019111704
"2019-11-17T18:08:20.200",-2.29,23.41,1.82,1.12,0.17,"None",33469,"Stephen Hauschka",59,196,2019111704
"2019-11-17T18:23:58.200",2.28,26.92,14.35,7.87,1.53,"None",33469,"Stephen Hauschka",42,632,2019111704
"2019-11-17T18:23:58.300",0.75,27.09,14.17,10.31,1.54,"None",33469,"Stephen Hauschka",43,632,2019111704
"2019-11-17T18:23:58.400",-0.62,27.23,13.19,10.93,1.37,"field_goal",33469,"Stephen Hauschka",44,632,2019111704
"2019-11-17T18:23:58.500",-1.82,27.36,11.96,10.16,1.2,"None",33469,"Stephen Hauschka",45,632,2019111704
"2019-11-17T18:23:58.600",-2.96,27.48,10.99,9.33,1.15,"None",33469,"Stephen Hauschka",46,632,2019111704
"2019-11-17T18:43:00.200",117.59,26.76,15.89,4.93,1.47,"None",33469,"Stephen Hauschka",41,1028,2019111704
"2019-11-17T18:43:00.300",119.13,26.58,15.38,4.42,1.55,"None",33469,"Stephen Hauschka",42,1028,2019111704
"2019-11-17T18:43:00.400",120.62,26.39,14.87,4.54,1.5,"extra_point",33469,"Stephen Hauschka",43,1028,2019111704
"2019-11-17T18:43:00.500",122.05,26.22,14.26,4.91,1.45,"None",33469,"Stephen Hauschka",44,1028,2019111704
"2019-11-17T18:43:00.600",123.41,26.05,13.27,6.51,1.37,"None",33469,"Stephen Hauschka",45,1028,2019111704
"2019-11-17T18:59:38.600",117.8,26.56,21.93,7.1,2.19,"None",33469,"Stephen Hauschka",32,1380,2019111704
"2019-11-17T18:59:38.700",119.75,26.93,20.46,8.97,1.98,"None",33469,"Stephen Hauschka",33,1380,2019111704
"2019-11-17T18:59:38.800",121.59,27.29,19.01,10.36,1.87,"None",33469,"Stephen Hauschka",34,1380,2019111704
"2019-11-17T18:59:38.900",123.41,27.65,17.97,10.6,1.85,"None",33469,"Stephen Hauschka",35,1380,2019111704
"2019-11-17T18:59:40.100",123.74,29.47,5.51,0.5,0.55,"None",33469,"Stephen Hauschka",47,1380,2019111704
"2019-11-17T19:17:20.400",3.52,28.7,18.39,7.73,1.8,"extra_point",46298,"Jason Sanders",39,1734,2019111704
"2019-11-17T19:17:20.500",1.67,28.8,17.79,7.37,1.85,"None",46298,"Jason Sanders",40,1734,2019111704
"2019-11-17T19:17:20.600",0.03,28.91,16.71,7.9,1.64,"None",46298,"Jason Sanders",41,1734,2019111704
"2019-11-17T19:17:20.700",-1.48,29.01,15.51,8.45,1.51,"None",46298,"Jason Sanders",42,1734,2019111704
"2019-11-17T19:17:20.800",-2.98,29.11,14.68,8.41,1.51,"None",46298,"Jason Sanders",43,1734,2019111704
"2019-11-17T19:33:07.200",117.77,27.64,16.32,6.4,1.72,"None",33469,"Stephen Hauschka",40,2031,2019111704
"2019-11-17T19:33:07.300",119.37,27.54,15.68,6.25,1.6,"extra_point",33469,"Stephen Hauschka",41,2031,2019111704
"2019-11-17T19:33:07.400",120.9,27.44,15.06,6.15,1.54,"None",33469,"Stephen Hauschka",42,2031,2019111704
"2019-11-17T19:33:07.500",122.38,27.35,14.45,6.07,1.48,"None",33469,"Stephen Hauschka",43,2031,2019111704
"2019-11-17T19:33:07.600",123.79,27.26,13.85,5.98,1.42,"None",33469,"Stephen Hauschka",44,2031,2019111704
"2019-11-17T19:36:15.700",2.45,27.63,18.53,7.9,1.89,"None",46298,"Jason Sanders",40,2097,2019111704
"2019-11-17T19:36:15.800",0.74,27.76,17.37,8.34,1.71,"None",46298,"Jason Sanders",41,2097,2019111704
"2019-11-17T19:36:15.900",-0.94,27.95,16.55,8.18,1.7,"None",46298,"Jason Sanders",42,2097,2019111704
"2019-11-17T19:36:16.000",-1.98,28.05,13.9,10.92,1.04,"None",46298,"Jason Sanders",43,2097,2019111704
"2019-11-17T19:36:16.100",-3.31,28.2,12.83,10.66,1.34,"None",46298,"Jason Sanders",44,2097,2019111704
"2019-11-17T20:16:52.200",116.66,28.63,17.24,6.93,1.77,"None",33469,"Stephen Hauschka",39,2736,2019111704
"2019-11-17T20:16:52.300",118.36,28.6,16.6,6.67,1.7,"None",33469,"Stephen Hauschka",40,2736,2019111704
"2019-11-17T20:16:52.400",120.01,28.58,16.01,6.46,1.65,"None",33469,"Stephen Hauschka",41,2736,2019111704
"2019-11-17T20:16:52.500",121.48,28.53,14.33,9.17,1.48,"None",33469,"Stephen Hauschka",42,2736,2019111704
"2019-11-17T20:16:52.600",122.87,28.51,13.41,9.65,1.39,"None",33469,"Stephen Hauschka",43,2736,2019111704
"2019-11-17T20:47:31.200",3.01,24.44,14.61,7.13,1.52,"extra_point",33469,"Stephen Hauschka",40,3470,2019111704
"2019-11-17T20:47:31.300",1.58,24.38,13.95,6.72,1.43,"None",33469,"Stephen Hauschka",41,3470,2019111704
"2019-11-17T20:47:31.400",0.22,24.31,13.31,6.23,1.36,"None",33469,"Stephen Hauschka",42,3470,2019111704
"2019-11-17T20:47:31.500",-1.08,24.24,12.7,6.02,1.3,"None",33469,"Stephen Hauschka",43,3470,2019111704
"2019-11-17T20:47:31.600",-2.31,24.16,12.12,5.84,1.24,"None",33469,"Stephen Hauschka",44,3470,2019111704
"2019-11-17T18:07:52.500",2.93,24.91,13.63,2.74,1.45,"None",40276,"Brandon McManus",46,199,2019111705
"2019-11-17T18:07:52.600",1.41,24.68,13.64,2.83,1.54,"None",40276,"Brandon McManus",47,199,2019111705
"2019-11-17T18:07:52.700",0.11,24.48,13,4.14,1.32,"None",40276,"Brandon McManus",48,199,2019111705
"2019-11-17T18:07:52.800",-1.21,24.3,12.76,6.76,1.34,"None",40276,"Brandon McManus",49,199,2019111705
"2019-11-17T18:07:52.900",-2.46,24.13,12.27,8.52,1.26,"field_goal",40276,"Brandon McManus",50,199,2019111705
"2019-11-17T18:32:12.800",3.42,25.97,18.12,6.5,1.94,"None",40276,"Brandon McManus",34,684,2019111705
"2019-11-17T18:32:12.900",1.48,25.88,17.54,6.79,1.94,"None",40276,"Brandon McManus",35,684,2019111705
"2019-11-17T18:32:13.000",-0.24,25.79,16.79,6.94,1.72,"None",40276,"Brandon McManus",36,684,2019111705
"2019-11-17T18:32:13.100",-1.86,25.72,15.55,8.92,1.62,"None",40276,"Brandon McManus",37,684,2019111705
"2019-11-17T18:32:13.200",-3.59,25.63,15.55,14.7,1.74,"extra_point",40276,"Brandon McManus",38,684,2019111705
"2019-11-17T18:52:00.000",116.19,26.09,18.07,8.27,1.82,"None",40276,"Brandon McManus",35,1169,2019111705
"2019-11-17T18:52:00.100",117.93,25.86,17.23,8.13,1.75,"None",40276,"Brandon McManus",36,1169,2019111705
"2019-11-17T18:52:00.200",119.62,25.67,16.54,7.58,1.7,"None",40276,"Brandon McManus",37,1169,2019111705
"2019-11-17T18:52:00.300",121.22,25.43,15.8,7.36,1.62,"None",40276,"Brandon McManus",38,1169,2019111705
"2019-11-17T18:52:00.400",122.81,25.2,15.39,6.51,1.61,"None",40276,"Brandon McManus",39,1169,2019111705
"2019-11-17T19:24:43.700",117.02,27.1,21.29,8.52,2.17,"None",40276,"Brandon McManus",34,1890,2019111705
"2019-11-17T19:24:43.800",119.08,26.75,20.48,8.42,2.09,"None",40276,"Brandon McManus",35,1890,2019111705
"2019-11-17T19:24:43.900",120.91,26.57,19.04,9.3,1.84,"None",40276,"Brandon McManus",36,1890,2019111705
"2019-11-17T19:24:44.000",122.76,26.29,18.14,9.14,1.86,"None",40276,"Brandon McManus",37,1890,2019111705
"2019-11-17T19:24:44.100",124.42,26.05,16.91,9.56,1.68,"None",40276,"Brandon McManus",38,1890,2019111705
"2019-11-17T19:54:29.800",2.83,28.09,18.01,7.22,1.84,"None",38134,"Dan Bailey",37,2407,2019111705
"2019-11-17T19:54:29.900",1.08,28.23,17.28,7.16,1.76,"None",38134,"Dan Bailey",38,2407,2019111705
"2019-11-17T19:54:30.000",-0.61,28.34,16.58,7,1.69,"extra_point",38134,"Dan Bailey",39,2407,2019111705
"2019-11-17T19:54:30.100",-2.26,28.44,15.99,6.68,1.65,"None",38134,"Dan Bailey",40,2407,2019111705
"2019-11-17T19:54:30.200",-3.82,28.57,15.3,6.67,1.56,"None",38134,"Dan Bailey",41,2407,2019111705
"2019-11-17T20:07:48.000",116.67,27.67,17.72,7.74,1.81,"None",40276,"Brandon McManus",40,2737,2019111705
"2019-11-17T20:07:48.100",118.39,27.98,16.99,7.62,1.74,"None",40276,"Brandon McManus",41,2737,2019111705
"2019-11-17T20:07:48.200",120.12,28.32,15.88,9.07,1.77,"None",40276,"Brandon McManus",42,2737,2019111705
"2019-11-17T20:07:48.300",121.64,28.59,15,8.86,1.54,"None",40276,"Brandon McManus",43,2737,2019111705
"2019-11-17T20:07:48.400",123.07,28.86,14.16,8.65,1.46,"field_goal",40276,"Brandon McManus",44,2737,2019111705
"2019-11-17T20:35:19.900",116.91,28.41,18.92,8.33,1.95,"None",38134,"Dan Bailey",38,3451,2019111705
"2019-11-17T20:35:20.000",118.69,28.38,17.82,8.64,1.79,"None",38134,"Dan Bailey",39,3451,2019111705
"2019-11-17T20:35:20.100",120.53,28.45,16.99,8.76,1.84,"None",38134,"Dan Bailey",40,3451,2019111705
"2019-11-17T20:35:20.200",122.21,28.53,16.29,8.13,1.68,"extra_point",38134,"Dan Bailey",41,3451,2019111705
"2019-11-17T20:35:20.300",123.8,28.57,15.49,7.82,1.59,"None",38134,"Dan Bailey",42,3451,2019111705
"2019-11-17T20:45:25.300",3.23,31.91,14.47,6.38,1.5,"None",40276,"Brandon McManus",43,3609,2019111705
"2019-11-17T20:45:25.400",1.77,32.05,14.22,5.32,1.47,"None",40276,"Brandon McManus",44,3609,2019111705
"2019-11-17T20:45:25.500",0.3,32.17,14.15,4.44,1.47,"None",40276,"Brandon McManus",45,3609,2019111705
"2019-11-17T20:45:25.600",-1.1,32.31,13.8,4.28,1.41,"None",40276,"Brandon McManus",46,3609,2019111705
"2019-11-17T20:45:25.700",-2.49,32.43,13.56,4,1.4,"None",40276,"Brandon McManus",47,3609,2019111705
"2019-11-17T20:51:18.400",117.14,29.03,19,14.04,2.01,"None",38134,"Dan Bailey",37,3763,2019111705
"2019-11-17T20:51:18.500",119.04,29.08,17.88,12.58,1.91,"None",38134,"Dan Bailey",38,3763,2019111705
"2019-11-17T20:51:18.600",120.84,29.12,16.91,11.21,1.8,"None",38134,"Dan Bailey",39,3763,2019111705
"2019-11-17T20:51:18.700",122.55,29.19,16.1,9.66,1.71,"None",38134,"Dan Bailey",40,3763,2019111705
"2019-11-17T20:51:18.800",124.11,29.23,15.17,8.93,1.56,"None",38134,"Dan Bailey",41,3763,2019111705
"2019-11-17T18:11:33.800",3.17,26.81,17.91,4.65,2.26,"None",43689,"Wil Lutz",44,326,2019111706
"2019-11-17T18:11:33.900",1.44,26.89,16.5,7.75,1.74,"None",43689,"Wil Lutz",45,326,2019111706
"2019-11-17T18:11:34.000",-0.3,26.97,16.35,14.67,1.74,"None",43689,"Wil Lutz",46,326,2019111706
"2019-11-17T18:11:34.100",-1.91,27.04,15.01,16.48,1.61,"field_goal",43689,"Wil Lutz",47,326,2019111706
"2019-11-17T18:11:34.200",-3.33,27.09,13.46,14.52,1.42,"None",43689,"Wil Lutz",48,326,2019111706
"2019-11-17T18:29:07.800",3.09,25.84,25.55,6.61,2.61,"None",43689,"Wil Lutz",35,738,2019111706
"2019-11-17T18:29:07.900",0.69,25.49,22.8,11.34,2.42,"None",43689,"Wil Lutz",36,738,2019111706
"2019-11-17T18:29:08.000",-1.37,25.24,19.59,19.93,2.07,"None",43689,"Wil Lutz",37,738,2019111706
"2019-11-17T18:29:08.100",-2.94,24.89,17.64,27.57,1.61,"None",43689,"Wil Lutz",38,738,2019111706
"2019-11-17T18:29:08.200",-4.47,24.55,15.02,30.06,1.57,"None",43689,"Wil Lutz",39,738,2019111706
"2019-11-17T18:35:57.700",4.68,25.45,21.93,3.31,1.87,"None",43689,"Wil Lutz",37,851,2019111706
"2019-11-17T18:35:57.800",2.4,25.29,22.11,2.93,2.28,"None",43689,"Wil Lutz",38,851,2019111706
"2019-11-17T18:35:57.900",0.2,25.08,20.41,5.94,2.21,"None",43689,"Wil Lutz",39,851,2019111706
"2019-11-17T18:35:58.000",-1.77,24.9,18.87,24.03,1.98,"None",43689,"Wil Lutz",40,851,2019111706
"2019-11-17T18:35:58.100",-3.41,24.71,15.99,29.72,1.65,"extra_point",43689,"Wil Lutz",41,851,2019111706
"2019-11-17T18:56:55.000",117.6,27.62,16.7,10.9,1.93,"None",43689,"Wil Lutz",40,1379,2019111706
"2019-11-17T18:56:55.100",119.21,27.75,15.53,11.98,1.62,"None",43689,"Wil Lutz",41,1379,2019111706
"2019-11-17T18:56:55.200",120.46,27.86,13.75,13.54,1.26,"None",43689,"Wil Lutz",42,1379,2019111706
"2019-11-17T18:56:55.300",121.77,27.99,12.43,12.7,1.31,"None",43689,"Wil Lutz",43,1379,2019111706
"2019-11-17T18:56:55.400",122.58,28.11,10.27,13.59,0.82,"None",43689,"Wil Lutz",44,1379,2019111706
"2019-11-17T19:08:29.900",2.7,28.22,14.14,29.93,2.08,"None",47928,"Matt Gay",38,1622,2019111706
"2019-11-17T19:08:30.000",0.81,28.26,11.99,26.45,1.89,"None",47928,"Matt Gay",39,1622,2019111706
"2019-11-17T19:08:30.100",-0.31,28.34,9.64,21.76,1.12,"None",47928,"Matt Gay",40,1622,2019111706
"2019-11-17T19:08:30.200",-1.43,28.39,7.88,17.64,1.12,"None",47928,"Matt Gay",41,1622,2019111706
"2019-11-17T19:08:30.300",-2.13,28.44,6.27,14.62,0.7,"None",47928,"Matt Gay",42,1622,2019111706
"2019-11-17T19:48:37.900",117.92,26.92,15.23,2.42,1.48,"None",47928,"Matt Gay",55,2409,2019111706
"2019-11-17T19:48:38.000",119.45,26.78,13.32,6.35,1.54,"field_goal",47928,"Matt Gay",56,2409,2019111706
"2019-11-17T19:48:38.100",120.72,26.68,13.15,12.92,1.28,"None",47928,"Matt Gay",57,2409,2019111706
"2019-11-17T19:48:38.200",121.97,26.57,12.34,17.06,1.25,"None",47928,"Matt Gay",58,2409,2019111706
"2019-11-17T19:48:38.300",122.73,26.46,9.8,15.03,0.77,"None",47928,"Matt Gay",59,2409,2019111706
"2019-11-17T20:03:55.400",3.3,26.3,17.86,11.62,1.55,"None",43689,"Wil Lutz",39,2717,2019111706
"2019-11-17T20:03:55.500",1.57,26.2,16.74,10.87,1.73,"None",43689,"Wil Lutz",40,2717,2019111706
"2019-11-17T20:03:55.600",0.2,26.16,15.75,10.12,1.37,"None",43689,"Wil Lutz",41,2717,2019111706
"2019-11-17T20:03:55.700",-1.32,26.07,14.74,9.74,1.53,"extra_point",43689,"Wil Lutz",42,2717,2019111706
